,size,weight,age,gender,whale_type
1730,14.43857797147182,49511.41570176985,47,male,humpback
1731,2.3714424233855578,1.897955022947805,13,male,orca
1732,3.7711700001945543,1.185457068331358,25,male,narwhal
1733,10.688000721214118,40591.58742280438,28,male,humpback
1734,1.792509036576401,0.2741667054834502,4,male,orca
1735,10.075699345509014,39.89368072032407,78,female,humpback
1736,2.713859154651736,0.4757335013988282,8,female,narwhal
1737,5.219841158883059,4.964389469339768,30,male,orca
1738,3.666110490781106,1.2467759725840553,60,female,narwhal
1739,4.585473924026479,5.2672939281427755,6,female,orca
1740,7.176154641368248,6.7780690656362115,27,female,orca
1741,1.078916168104636,0.4093418305258653,42,female,orca
1742,5.236093330093206,5.957574050166575,33,male,orca
1743,4.068125452143322,1.407011000561502,29,male,narwhal
1744,1.6530453170116974,0.1646011437454441,2,female,orca
1745,10.101857853230085,41.63297683665267,34,female,humpback
1746,2.063933303494259,0.1934402467219615,1,female,orca
1747,13.612400981611822,55.929061852563144,15,female,humpback
1748,2.5654853771593724,2.913956107228421,46,female,orca
1749,2.646195532068713,0.8472083761784005,63,male,narwhal
1750,4.032649088573653,1.2135606210684862,32,male,narwhal
1751,6.354350582947413,5.721868803061584,47,male,orca
1752,9.949575738646514,36143.6529166126,78,male,humpback
1753,6.313875223113747,6.437659436319545,39,male,orca
1754,8.362901992531183,27538.051742084663,33,male,humpback
1755,1.782546248571366,2.3751667178736575,9,female,orca
1756,13.274178650145016,45.27836999129449,58,female,humpback
1757,4.583214931195929,4.658913677166634,37,male,orca
1758,3.4495257773637045,1.5608263397988849,39,female,narwhal
1759,4.0843930992628135,3.895615732843858,48,female,orca
1760,5.458623821577198,5.635919137828688,22,male,orca
1761,3.7376556256935527,4.908894794526226,28,male,orca
1762,13.781976570410212,49.36328860291364,48,female,humpback
1763,3.7503773037049366,1.1574673844159429,52,female,narwhal
1764,1.0609045398919577,0.4964881664202343,9,female,orca
1765,13.463663143039744,54.69060000485298,37,female,humpback
1766,4.889761559053104,5.022689206776533,15,male,orca
1767,10.728874401531934,43.24768040595538,77,female,humpback
1768,5.317014187896123,5.218087448132195,32,male,orca
1769,5.079485252410295,6.215337511409997,40,male,orca
1770,2.3399823635624273,1.2716195457048802,25,female,orca
1771,5.777198402115552,5.41928150623333,5,male,orca
1772,12.608139846097451,40913.785893429136,47,male,humpback
1773,13.72176871935625,55.046190066586895,66,female,humpback
1774,4.463196613576418,1.379688659314493,94,male,narwhal
1775,7.166184722734055,32239.757720550835,32,male,humpback
1776,0.9527930966834592,0.8092982154827086,8,female,orca
1777,2.7828061612102353,2.3383122866184136,36,female,orca
1778,9.284618950730236,9.461035903655915,14,male,orca
1779,4.948182408741989,6.421634518383996,49,female,orca
1780,9.73180314242741,9.209470024589706,23,male,orca
1781,2.1363601896250493,0.4482953410835946,8,male,narwhal
1782,7.2168316005135615,7.686706567829412,23,male,orca
1783,4.111373243948785,0.6415384287792316,4,female,humpback
1784,4.101304898051775,3.8743017852548496,12,female,orca
1785,2.711303233433854,0.5161643688568985,1,female,narwhal
1786,2.539654050208879,2.6076030553916425,18,female,orca
1787,3.870661990652289,0.1137359314023779,1,male,orca
1788,8.852936240670424,8.692206847724961,25,male,orca
1789,2.274048980422541,1.0063806634355856,79,female,narwhal
1790,6.732509317848687,8.281582895109077,25,male,orca
1791,4.956034460150982,1.4156929418838171,72,male,narwhal
1792,4.8825036669524104,5.066756273030461,30,male,orca
1793,5.991502617722696,5.924490584632273,6,male,orca
1794,5.4319693716382345,5.977088226203431,35,male,orca
1795,9.268093108131929,8.492452508681252,42,male,orca
1796,5.904004830865881,6.4638864331923305,23,male,orca
1797,13.375141747201418,46.11579122053452,77,female,humpback
1798,12.5041417770724,40802.59881801709,24,male,humpback
1799,4.849219968762956,1.3639175271638369,20,male,narwhal
1800,4.3348470529560785,4.452335969033748,41,female,orca
1801,3.1162907849851487,0.7553726820576385,3,male,narwhal
1802,6.242988562727658,6.2757155519387435,6,female,orca
1803,12.617407933345,39518.076818425514,10,male,humpback
1804,6.507448410891522,6.65978232776935,26,male,orca
1805,3.9907707124082945,1.0865174931213546,11,male,narwhal
1806,2.01408697706818,2.392366283087525,42,female,orca
1807,13.304770862587109,46.30302581455895,40,female,humpback
1808,4.920884198609176,1.4222497147551338,12,female,narwhal
1809,13.017916572999338,45.27009738282693,73,female,humpback
1810,14.744983969091209,52.03403242672792,56,female,humpback
1811,5.065058016137015,5.326910157581778,32,male,orca
1812,14.485899191010242,45886.04393708457,12,male,humpback
1813,8.675463217610746,32765.116422444193,76,male,humpback
1814,7.868746654460953,7.942688457472778,43,male,orca
1815,5.702090058733818,5.981298041664217,37,male,orca
1816,10.228350210077496,38764.6028159614,54,male,humpback
1817,6.282358157501805,7.06092053788532,17,male,orca
1818,14.09400592847338,52.386372187153675,62,female,humpback
1819,13.087196249683467,43896.83257188905,31,male,humpback
1820,7.087227752136726,6.285376824403261,31,male,orca
1821,7.555188053729874,8.006791015294057,8,male,orca
1822,6.416350913013879,6.394790470528555,47,male,orca
1823,6.84293950280029,6.408021361308997,16,male,orca
1824,12.496021259510233,50.69988707888286,42,female,humpback
1825,2.74656240952774,0.8880465603500971,11,male,narwhal
1826,12.105983156909842,42222.587718664756,60,male,humpback
1827,4.047515197187756,3.4206478040778885,30,male,orca
1828,3.791120866469461,1.4691128482290443,62,male,narwhal
1829,5.607425198085408,5.36800141147654,45,male,orca
1830,4.129001555212055,1.281642938341636,65,female,narwhal
1831,7.070124674979308,7.210266031517898,33,male,orca
1832,12.265097987387236,47.741700916476475,56,female,humpback
1833,3.9295881589705894,1.1295186380879494,110,male,narwhal
1834,2.3187503389036297,2.6082538588345905,24,female,orca
1835,9.970169810257383,32289.11457778586,18,male,humpback
1836,4.06890488518833,1.401325341768297,47,male,narwhal
1837,3.1426312877628826,0.9360855056096608,67,male,narwhal
1838,2.69699261661795,2.143824769877451,20,female,orca
1839,2.822746216844463,1.078191825836741,76,female,narwhal
1840,2.614924118954754,0.8479834177532132,16,male,narwhal
1841,3.874928109003203,3.276550446848727,8,male,orca
1842,6.357195913159729,6.404145689947331,6,female,orca
1843,2.895146233509344,2.627294844375628,35,female,orca
1844,3.724538824331355,2.7112511175257215,33,male,orca
1845,11.173862981763357,38786.35705344485,23,male,humpback
1846,3.1128597497585804,0.9192717990145982,55,female,narwhal
1847,12.006566981596416,48.696578933390064,17,female,humpback
1848,12.725641309146996,41132.71375465498,56,male,humpback
1849,10.764682547650088,38232.75485625065,58,male,humpback
1850,3.434556914462459,0.9452620067063914,47,female,narwhal
1851,6.631932656996157,6.966111738991601,44,male,orca
1852,3.4157503919385244,1.2700451215887028,28,male,narwhal
1853,3.9414665122274872,0.9476280405893152,75,male,narwhal
1854,15.04334277638984,59.73225556061662,16,female,humpback
1855,7.007648294457713,6.550792468286417,7,male,orca
1856,3.1852699405696465,0.8232811610583812,36,male,narwhal
1857,2.5769202271678893,3.1360963401681303,43,female,orca
1858,12.388306425205927,48.476176733164195,79,female,humpback
1859,12.024546456388338,48.275111605582815,26,female,humpback
1860,9.1641808961322,34505.7658701083,71,male,humpback
1861,1.114001778536351,2.0219142783868627,11,female,orca
1862,8.97569563607688,8.349291460017097,19,male,orca
1863,6.303992249109142,5.178523094843712,44,male,orca
1864,5.093060577246783,1.5156169948399478,80,female,narwhal
1865,5.925091100431801,6.71655147039238,47,female,orca
1866,3.6860575078755895,4.173486075636412,24,female,orca
1867,13.477701252017216,57.72557507011166,48,female,humpback
1868,11.629453799387566,39.925524891820615,7,female,humpback
1869,4.968442227278592,4.190586238320468,14,female,orca
1870,12.961067464669018,49.2222063774874,13,female,humpback
1871,3.7864314373432135,3.969269104706518,27,female,orca
1872,3.890994656360363,4.04462292389481,36,male,orca
1873,10.095858620518396,9.255815776397018,12,female,orca
1874,3.6621747340626136,1.3036539161350174,59,female,narwhal
1875,4.739565369090291,1.384448064717972,57,male,narwhal
1876,2.230718685587519,2.076555444217738,27,female,orca
1877,2.7771001242508735,2.7732635275901205,13,male,orca
1878,13.620971510504091,54.42184135231764,35,female,humpback
1879,5.539253104469769,1.544566409350667,74,male,narwhal
1880,10.174452530636469,33684.776794101585,16,male,humpback
1881,4.118158226523281,4.051330475995158,44,female,orca
1882,5.010813394697515,5.708910052720459,49,male,orca
1883,8.428076004534276,8.281571600904948,13,male,orca
1884,5.265705853706934,4.999694637570541,18,male,orca
1885,4.399034618732408,1.5117709760995182,25,male,narwhal
1886,5.267892307093309,5.772006894320747,43,male,orca
1887,7.4179510201647325,24830.053189273654,78,male,humpback
1888,10.21062391157476,38933.44522775772,52,male,humpback
1889,6.3793513563463,6.345247965044882,46,female,orca
1890,13.046859366922066,55.11245062035836,73,female,humpback
1891,3.482015328499519,3.7588590864615705,13,female,orca
1892,6.232028057327241,5.580563846354336,20,male,orca
1893,12.214642064826474,36674.84054848037,64,male,humpback
1894,6.429805809591416,5.641945584404533,13,female,orca
1895,11.461237278744768,40093.952556539705,40,male,humpback
1896,2.883466939438029,1.0003194510925124,20,male,narwhal
1897,15.4691387979067,48354.2526472183,27,male,humpback
1898,9.333385538624157,35951.322663050945,61,male,humpback
1899,2.505820667127285,2.968362538741851,46,female,orca
1900,2.1744968624958876,1.7635361212879372,26,female,orca
1901,2.1564399552067015,2.5706484204318567,12,female,orca
1902,3.714587189369515,3.8009938653162183,20,male,orca
1903,3.636476460723218,1.3042272315970744,54,female,narwhal
1904,3.4106547647235796,0.9917953383506068,68,female,narwhal
1905,2.5472752908030607,3.283109962740545,8,male,orca
1906,11.84908194484846,46.272500587626205,43,female,humpback
1907,13.687781758281108,47.7505556652083,40,female,humpback
1908,3.47714143285371,3.33752138224321,17,female,orca
1909,3.8036506588847865,1.0924230375258233,55,male,narwhal
1910,2.6553828648781126,0.6677994306202778,4,female,narwhal
1911,3.9910248918569975,1.2484069872623784,34,female,narwhal
1912,9.130488208045392,36411.80431194729,66,male,humpback
1913,3.6247390125286008,3.5577680710525943,9,female,orca
1914,9.059978640236206,36941.53439149101,67,male,humpback
1915,4.191969927778212,4.391598250751193,34,male,orca
1916,5.342119687898681,5.81374106922057,13,female,orca
1917,3.8285336767255,4.149089503801885,43,male,orca
1918,1.752974199701343,0.1810061951497853,4,female,orca
1919,8.695021788877057,32598.098063371708,54,male,humpback
1920,1.5631445855412056,1.598362000329919,15,female,orca
1921,3.5666639555384245,1.2655549132046264,82,female,narwhal
1922,3.599116618638246,1.0441266644298322,38,female,narwhal
1923,3.814865881672729,4.075133717414505,31,female,orca
1924,10.8674231748616,36030.40358841498,65,male,humpback
1925,13.495685204550185,44694.7545560041,29,male,humpback
1926,3.5664840676694474,0.9824620752824508,30,female,narwhal
1927,2.441819347895339,0.1451566992773373,2,male,orca
1928,4.229406147947357,4.954958141180726,30,male,orca
1929,7.823007884592374,8.058795236270642,14,male,orca
1930,13.100140736317526,46923.51351501391,52,male,humpback
1931,6.8376814408407425,6.790835150868483,12,male,orca
1932,5.2671026343409615,1.4401265893318371,49,female,narwhal
1933,6.734723423598158,6.32595165247208,24,female,orca
1934,4.017590585825267,1.0897190267841894,85,female,narwhal
1935,3.6025415793035647,3.8421121857181113,49,male,orca
1936,7.466864270551189,7.032110029551129,22,male,orca
1937,5.094627051461293,1.5203008178780797,35,male,narwhal
1938,2.4363729707932444,3.458462422340919,40,male,orca
1939,5.3635523311192,1.5947119029912544,79,female,narwhal
1940,4.208764259748247,783.5593730233073,3,male,humpback
1941,10.236684531083707,37.37041075974954,17,female,humpback
1942,15.617989024913534,60.47764636152546,52,female,humpback
1943,1.6816805375490975,2.1365672397209985,15,male,orca
1944,3.35740365652136,1.0181343922145152,34,female,narwhal
1945,4.488180925641645,1.1909151176790067,41,male,narwhal
1946,6.473215387184968,7.101873299597467,37,male,orca
1947,6.427026574247649,5.513369221177315,22,female,orca
1948,2.5818228272501247,2.2326973587973615,16,female,orca
1949,13.411498772016047,54.87639865317018,47,female,humpback
1950,3.338950692225601,3.0876633050398823,36,female,orca
1951,4.830866686973641,1.2675739344467,79,male,narwhal
1952,0.2642393565961981,1.2223215472291709,46,female,orca
1953,3.419486838704043,3.940950969608412,21,male,orca
1954,12.799233611885182,41845.260242949844,32,male,humpback
1955,3.20863168566572,0.8993438038636155,102,female,narwhal
1956,4.832060063055599,5.377583421652637,18,male,orca
1957,4.102816463355534,1.4329277496720547,17,male,narwhal
1958,7.9627032541914,8.170248922554064,23,female,orca
1959,7.675910284616949,7.885971773252895,47,male,orca
1960,2.3845488953039276,0.961152103937893,65,female,narwhal
1961,3.451735407869751,2.792131816010273,19,female,orca
1962,3.980947837391068,3.841347763029689,12,female,orca
1963,2.504049862498575,2.445946100263675,36,female,orca
1964,3.741222712201972,3.3370657467035114,48,female,orca
1965,8.05292989549465,8.596668979550834,41,male,orca
1966,12.646645815020111,44735.35844214799,52,male,humpback
1967,5.482013382858771,1.5088406721520606,45,female,narwhal
1968,9.369174542833306,33540.450002061974,55,male,humpback
1969,3.602429417640142,1.2224271062430616,37,female,narwhal
1970,2.2651805361807593,2.2497439440786327,18,female,orca
1971,6.772642178386537,6.905748653589782,36,male,orca
1972,1.80537431695467,0.92642097202737,5,female,orca
1973,10.900614842351608,34287.17881472129,27,male,humpback
1974,10.099916455612926,36697.30527593875,65,male,humpback
1975,13.218699620657446,47278.302015714435,32,male,humpback
1976,2.229501162344639,2.7182417272372525,6,female,orca
1977,12.395250462765375,48.25941832338087,60,female,humpback
1978,11.740097915882943,45.97728637634156,33,female,humpback
1979,11.880443183819631,45.979708814418565,55,female,humpback
1980,2.87919720327604,0.2132824995291955,1,male,orca
1981,2.807586370248639,0.4449761646811943,9,female,narwhal
1982,6.187563934581491,6.6388705458435995,20,male,orca
1983,6.763288581387571,5.849965041731602,48,female,orca
1984,3.746814325028931,1.0188674142514966,57,female,narwhal
1985,4.962788188832256,1.3746322191281946,19,female,narwhal
1986,12.214246641191185,45.44794207236413,64,female,humpback
1987,4.1349965656875565,0.6476173621810978,3,female,humpback
1988,2.297345362658081,0.4791070510470073,8,male,narwhal
1989,4.113607390861935,3.9525066754457887,10,female,orca
1990,14.38563123055816,44673.804239912846,40,male,humpback
1991,3.433587696135172,4.346395285417495,5,female,orca
1992,4.453586205676193,4.634129787369628,40,male,orca
1993,13.651964955159825,54.46465446723708,53,female,humpback
1994,12.920585083997617,46.1194735050796,73,female,humpback
1995,5.465737414799333,5.124532136749309,45,male,orca
1996,1.3446349462290297,1.5295854689630417,45,female,orca
1997,2.1908174565378493,0.6025006937989308,9,female,narwhal
1998,4.0021090886666215,1.3701289805173966,13,female,narwhal
1999,6.069438447404962,5.474477444282712,26,male,orca
2000,11.364135287246896,37339.35311301123,15,male,humpback
2001,10.332154502190392,33893.513076973875,35,male,humpback
2002,5.057263755525903,4.670722569348765,16,female,orca
2003,8.877419346134046,8.479871811269522,13,male,orca
2004,10.972614261515137,39100.456845992376,57,male,humpback
2005,10.917579207894857,40453.06800862388,26,male,humpback
2006,5.937962285126743,1.567459123606571,98,female,narwhal
2007,4.265650062404326,4.873971610174664,31,male,orca
2008,4.719832908491824,1.356940240508614,61,male,narwhal
2009,3.136614613623452,2.5521719043399216,48,male,orca
2010,15.145372834859009,56.16376519288454,77,female,humpback
2011,6.642720410433736,6.292422711795172,26,male,orca
2012,4.178086872202366,1.2713607254110826,104,female,narwhal
2013,3.4980901695896485,1.033121813030596,97,female,narwhal
2014,4.408277726182512,1.350084080795035,12,male,narwhal
2015,2.0822843114984098,1.6389063550170162,46,male,orca
2016,13.113370426387252,55.5778979326731,59,female,humpback
2017,2.846374612682138,0.8444348986980564,31,female,narwhal
2018,4.003204820304718,0.6033249694594012,3,female,humpback
2019,3.493277911272711,1.0017747146146976,56,male,narwhal
2020,3.494240018616948,0.913685567866066,98,female,narwhal
2021,2.515440582709136,2.682450749827938,38,male,orca
2022,11.497258760789412,45.14890271938821,25,female,humpback
2023,8.57248913272606,9.22556046539408,44,male,orca
2024,3.871404491687745,1.2358986274285886,43,female,narwhal
2025,14.233121286311365,49528.94117181334,15,male,humpback
2026,3.612032673282008,0.9420958555641618,21,male,narwhal
2027,3.547365174181748,4.056463884520213,31,male,orca
2028,4.5930218211054,4.581617054473821,15,male,orca
2029,2.915266825117973,2.405264897799891,41,female,orca
2030,10.034115678864808,9.914978845371454,35,male,orca
2031,15.218714981672768,60.99478628418886,30,female,humpback
2032,2.378566727309162,2.564247280841742,24,female,orca
2033,11.537571309160397,38.67770730116315,13,female,humpback
2034,13.060001755259448,50.31246516950191,33,female,humpback
2035,3.304599373367323,3.344342061771989,33,female,orca
2036,12.884236858927636,52.08117332819613,50,female,humpback
2037,5.571864497301428,5.867524150499839,10,female,orca
2038,9.30459928165202,8.284901074953432,49,male,orca
2039,6.660988025495561,5.636581215946394,36,male,orca
2040,7.14508073787776,7.518400518706373,35,male,orca
2041,3.1768756316743043,3.1156646693156818,17,female,orca
2042,7.8649470733767695,8.168147954500238,44,male,orca
2043,13.61272753174391,47.21575560560762,35,female,humpback
2044,6.209961671226502,6.233037602347582,16,male,orca
2045,17.957647036799226,70.52573875804927,51,female,humpback
2046,4.38621878187685,4.880043187017978,25,female,orca
2047,0.2836369278611624,0.7283220609735883,45,male,orca
2048,3.173522906000627,3.279952847378811,13,male,orca
2049,4.237389952828394,4.3635377907676345,7,female,orca
2050,4.793182836463461,1.5730667470445148,85,male,narwhal
2051,0.4465204520794049,1.3772922161602286,31,female,orca
2052,3.877499019782891,1.134747168061836,26,male,narwhal
2053,7.087124877021289,6.7993705131429465,8,female,orca
2054,12.94100960136158,47.505809129730665,7,female,humpback
2055,4.37898134887648,693.8780766454992,3,male,humpback
2056,2.858811871135842,2.93571626007636,6,female,orca
2057,4.187737816400632,1.2362541383594503,84,female,narwhal
2058,4.1508597226790185,1.2821650155249582,62,male,narwhal
2059,2.858170170674472,0.9436314017596742,80,female,narwhal
2060,12.01517960155,43.897340376677505,25,female,humpback
2061,12.908828362764751,44344.53058915306,25,male,humpback
2062,3.585211889138619,3.7945519210411343,32,male,orca
2063,4.499154480353029,1.1119158113704,27,female,narwhal
2064,3.432752224215604,2.717992394952608,39,female,orca
2065,4.272350231382131,3.3938145606165477,38,female,orca
2066,4.458441593771653,1.2534552987085048,55,male,narwhal
2067,4.411444868775617,719.0780239815805,4,male,humpback
2068,6.605681030227903,6.348578152619762,37,female,orca
2069,6.3471441120561,6.487118828552771,10,male,orca
2070,6.996091077735647,7.601024079799709,11,male,orca
2071,3.4159262018436176,1.3048113548036249,93,female,narwhal
2072,12.43722571741393,42.99946792171541,57,female,humpback
2073,12.276449434465906,46.44066526188101,35,female,humpback
2074,4.007219084083848,4.437302930004661,35,female,orca
2075,2.071706774061311,2.3872122521036667,34,male,orca
2076,3.460100651819536,1.0794616287807288,105,male,narwhal
2077,6.500558928163367,6.0309056963493575,42,female,orca
2078,13.348042092903372,48.07208343543364,32,female,humpback
2079,11.811425972570898,42543.816655246526,36,male,humpback
2080,9.274164516079017,9.534001755180832,32,male,orca
2081,0.896133912809625,0.8434142997189396,35,male,orca
2082,3.8761665335844664,1.0421165697534471,59,male,narwhal
2083,10.059223838980278,34450.19682146232,55,male,humpback
2084,2.6248406977679934,1.9635317771376073,10,male,orca
2085,11.834785318103776,38495.54669588406,42,male,humpback
2086,7.419463302793264,8.055105427350314,27,male,orca
2087,2.144851124564525,2.9278366488681877,21,male,orca
2088,13.236262895787243,51.64886928549589,52,female,humpback
2089,5.327438487285111,4.096778790464581,32,female,orca
2090,4.264146826857516,0.6159292510110987,2,female,humpback
2091,11.454663297614072,45.24209670491176,27,female,humpback
2092,3.7001765268131392,0.0647571413701855,3,male,orca
2093,5.273592310733003,5.9387577372063545,20,male,orca
2094,3.4092141220206726,1.2896376637262044,101,female,narwhal
2095,6.2241234402532015,5.158509702203865,17,male,orca
2096,4.929434578765653,1.298300919216483,98,male,narwhal
2097,5.794066734533335,5.874792951917241,12,male,orca
2098,5.135831168144442,1.3055463702811556,58,male,narwhal
2099,9.857215412833208,36853.12894396772,40,male,humpback
2100,11.837448354796154,37572.04943977496,54,male,humpback
2101,3.717735329910836,1.4068441827734328,41,female,narwhal
2102,2.1370925450023885,1.980071780348152,41,male,orca
2103,12.354662854704092,42605.331649989705,56,male,humpback
2104,15.253241399072062,51992.24642794034,14,male,humpback
2105,2.706043742936495,2.9233149456452896,47,female,orca
2106,2.6061081747325714,2.5146126824130786,6,male,orca
2107,6.971591113215498,6.901874631400715,30,male,orca
2108,1.573750071160529,0.8510414513709703,27,female,orca
2109,2.3638117245776344,2.717930543182174,20,female,orca
2110,11.767061178849652,50.69272736682639,24,female,humpback
2111,2.2766012679327856,0.8380899027419905,43,male,narwhal
2112,3.7459426059456216,0.9136014550435184,53,female,narwhal
2113,4.526965157865135,1.461514587060472,53,male,narwhal
2114,9.81596253928994,36948.58844261071,21,male,humpback
2115,5.37682133194461,19904.394216180626,15,male,humpback
2116,14.29388228215125,59.03458494386009,62,female,humpback
2117,4.148536030310392,4.861479867963702,23,female,orca
2118,4.9130113028605376,1.2699068762149175,75,male,narwhal
2119,5.202874456550098,5.2046834318345345,15,female,orca
2120,13.417349049322306,51.15872910292352,70,female,humpback
2121,11.076071163495492,43248.02432556443,60,male,humpback
2122,3.077762900479096,3.318170794221266,49,female,orca
2123,14.222241343061304,50379.770555487376,23,male,humpback
2124,5.011680868815248,639.7373930500565,2,male,humpback
2125,7.991466007494116,7.672444071245768,45,male,orca
2126,4.444096515018386,1.5416552928409482,72,male,narwhal
2127,12.53982122304397,40132.39289267822,24,male,humpback
2128,10.314590026373226,40.38946240366038,26,female,humpback
2129,10.025377451897995,8.583771803729153,14,male,orca
2130,3.508184610722094,4.260258876196084,46,female,orca
2131,13.18280892068848,51.34040624646086,8,female,humpback
2132,10.920114283992303,42.428997803505865,73,female,humpback
2133,4.5469536396991215,4.542068356022501,44,male,orca
2134,13.942346390571611,57.91588965381541,16,female,humpback
2135,7.538998960659666,7.4110267721204925,46,male,orca
2136,3.248597596727854,1.091041686745868,106,female,narwhal
2137,2.876648480507219,0.6194805022424945,8,male,narwhal
2138,14.362410532695556,49275.59286517673,54,male,humpback
2139,3.522114179046575,0.7869018490099807,8,male,narwhal
2140,9.127199033020672,9.25880754022047,43,male,orca
2141,4.583380190558829,669.5987388515459,1,male,humpback
2142,4.09994113238909,1.0322887302465564,98,female,narwhal
2143,5.325106227887339,4.912179892973485,13,male,orca
2144,5.463017390339606,1.584427097030912,63,female,narwhal
2145,3.3840914736857197,3.4547123842199854,19,female,orca
2146,12.596832248062665,44.64686276800361,11,female,humpback
2147,4.8462261888242,4.875335906597529,25,female,orca
2148,4.944817003409787,4.344776408941115,30,female,orca
2149,0.78505789995574,0.92830097067856,22,female,orca
2150,4.66515414835557,4.043219391746477,10,female,orca
2151,4.0539775392703445,1.140054538892806,80,female,narwhal
2152,3.676829853189563,671.2644481035013,2,male,humpback
2153,15.27974117956997,60.998830769835486,33,female,humpback
2154,7.8534130041111805,7.182116040523258,41,male,orca
2155,6.467948719026185,6.434878161451684,20,male,orca
2156,3.5524371572010423,1.1844626021509428,107,male,narwhal
2157,4.665183610296495,4.402211519984095,44,female,orca
2158,13.060789083264025,44641.94339568086,31,male,humpback
2159,6.38280082474268,6.155635108166566,23,male,orca
2160,7.030081759852963,6.738408284982203,13,male,orca
2161,12.48333899793127,47.9553934585108,34,female,humpback
2162,13.36489031120653,40599.32238877539,54,male,humpback
2163,8.61809409020089,7.956116940757583,35,male,orca
2164,7.347491364008265,6.191847431598584,13,male,orca
2165,2.9817368180057424,0.6830213423677279,3,female,narwhal
2166,2.3650384582046633,2.5230431459483604,31,female,orca
2167,1.8907041605994197,0.2232341634748255,4,male,orca
2168,3.7313745466743193,4.519756692964043,48,female,orca
2169,1.4311210716949772,1.653676191986349,40,female,orca
2170,16.542148956771754,60.94796533611184,31,female,humpback
2171,12.000601894380496,46.82777045237275,39,female,humpback
2172,5.180082718919105,4.521312309410405,47,female,orca
2173,3.675970413838078,3.190936519496816,45,female,orca
2174,4.9489333584192705,4.291290985874876,34,male,orca
2175,2.517051117647765,2.568736297508419,36,female,orca
2176,6.234097197358482,6.532590712881247,12,male,orca
2177,10.148157733884911,38105.07301407778,30,male,humpback
2178,10.850892735167749,34878.53657246172,33,male,humpback
2179,2.147455877784916,0.1855458703997047,4,female,orca
2180,13.650049085158214,54.5828557945307,26,female,humpback
2181,3.805376848316691,3.9888880576325048,48,male,orca
2182,3.280816496762383,1.1029397285652676,110,male,narwhal
2183,9.857735256912862,8.804807084731198,6,male,orca
2184,5.5339597114439485,5.528316599863789,24,female,orca
2185,4.184142810749461,1.375870769080392,47,male,narwhal
2186,4.707963730268154,1.5802396309199038,101,female,narwhal
2187,6.106557250936217,1.5934290842303436,56,male,narwhal
2188,9.65522800740754,34165.85357539446,35,male,humpback
2189,12.71940317308498,50.6533890346826,51,female,humpback
2190,12.060054051551704,50.34505005620208,75,female,humpback
2191,11.991055168674931,39205.67154296008,50,male,humpback
2192,13.46715803637755,51.04376826059837,37,female,humpback
2193,12.67422062394234,40611.63343082429,61,male,humpback
2194,5.153422911136472,1.5724086596543465,88,female,narwhal
2195,3.1898260704176855,0.2507504032142931,2,male,orca
2196,4.973399334351201,4.75224825628353,46,male,orca
2197,3.2168112905803445,1.269383262731751,79,female,narwhal
2198,3.1004596356988876,3.365620261702384,5,female,orca
2199,4.571851681450088,1.2991256262863171,109,female,narwhal
2200,10.203385782850532,35295.88962903985,17,male,humpback
2201,15.183053328067318,56.21619330522327,41,female,humpback
2202,4.443813071433783,5.258359715749109,10,female,orca
2203,7.603432375948086,7.5662290399850125,6,female,orca
2204,3.8094344240509095,0.1809609426108635,2,male,orca
2205,13.314404358663552,55.780986840660994,74,female,humpback
2206,6.837852810606799,7.353881467300492,37,male,orca
2207,3.917799830649608,1.3578606162543323,51,female,narwhal
2208,3.6771018179383175,1.014397159036291,98,female,narwhal
2209,1.2544224645652449,0.2249893425381508,1,male,orca
2210,2.8220934734285117,0.87319415787273,79,male,narwhal
2211,5.489649252909576,5.1943980935119365,6,male,orca
2212,6.902811584418701,6.621765453377392,18,female,orca
2213,4.760392229965643,4.78034438576017,20,female,orca
2214,12.422776094912704,40798.3888091541,75,male,humpback
2215,7.532908632476764,7.644684597375103,41,male,orca
2216,6.17447431158693,6.737166680956185,45,male,orca
2217,11.133037664740264,40070.7197301255,18,male,humpback
2218,7.202566107104619,6.180083167733916,31,male,orca
2219,3.3892716613946705,0.9837877232948228,86,female,narwhal
2220,3.334780946759607,1.138538271621404,38,male,narwhal
2221,12.690539400197038,50.586915510377814,52,female,humpback
2222,2.9123176516014775,0.8539390929629453,72,female,narwhal
2223,5.059599771178718,5.385270070856449,46,male,orca
2224,2.232562424590375,2.732168306886785,34,female,orca
2225,4.282347236302066,1.2729240036981917,53,female,narwhal
2226,4.308307408338596,1.220914207751317,15,male,narwhal
2227,10.285438794711611,40555.337365978165,7,male,humpback
2228,5.137564969845113,0.6943841021837862,4,female,humpback
2229,4.2818121119962225,1.3597491359478149,107,male,narwhal
2230,5.278384457182911,5.26669189460482,33,male,orca
2231,4.7221668375507,1.30712258163849,112,female,narwhal
2232,11.44481648725893,39643.64383825743,32,male,humpback
2233,4.06093177214371,3.9658786257190703,31,female,orca
2234,2.9532605912094136,3.679932823614419,48,male,orca
2235,2.558183002796929,0.2435327438846203,1,male,orca
2236,2.030334652024157,0.207575561992511,4,male,orca
2237,2.729227834976101,0.71297576379955,4,female,narwhal
2238,6.76448245470442,7.151593425781865,34,male,orca
2239,12.30218072140186,42254.645597727314,56,male,humpback
2240,10.881178623824646,39858.4615534963,66,male,humpback
2241,6.905475312354051,6.645096925663321,37,female,orca
