,id,title,runtime,original_language,budget,release_date,revenue,vote_average,popularity
6264,49943,Sisters,83.0,ru,0,2001-05-10,0.0,6.5,0.643076
6265,124461,A Glimpse Inside the Mind of Charles Swan III,86.0,en,0,2012-11-15,0.0,4.2,3.042514
6266,159154,We Steal Secrets: The Story of WikiLeaks,127.0,en,0,2013-05-24,602042.0,6.2,8.469808
6267,47447,Electra,110.0,el,0,1962-01-01,0.0,5.5,0.844574
6268,134908,Horses of God,115.0,en,0,2013-02-13,0.0,7.5,0.765503
6269,47888,Rollover,116.0,en,0,1981-10-11,10217873.0,5.7,5.692818
6270,32146,Body Parts,88.0,en,0,1991-08-02,0.0,5.6,3.518972
6271,206157,Into the Badlands,89.0,en,0,1991-07-24,0.0,4.0,0.548013
6272,200505,Draft Day,109.0,en,25000000,2014-04-11,28831145.0,6.5,5.596449
6273,10704,Universal Soldier II: Brothers in Arms,92.0,en,0,1998-09-27,0.0,3.7,3.074653
6274,9267,And Now for Something Completely Different,88.0,en,0,1971-09-28,0.0,7.1,9.132013
6275,79730,Sea Wife,81.0,en,0,1957-10-16,0.0,5.8,0.738815
6276,15090,Icebreaker,90.0,en,0,2000-01-01,0.0,4.4,0.609315
6277,13640,Superman: Doomsday,75.0,en,3500000,2007-09-18,0.0,6.5,7.879229
6278,43985,Half Moon,107.0,ku,0,2006-09-01,0.0,6.4,0.74318
6279,106155,A Special Cop in Action,98.0,it,0,1976-11-27,0.0,6.6,0.494893
6280,45227,A Man from Boulevard des Capucines,98.0,ru,0,1987-06-23,0.0,7.0,1.479456
6281,85844,Women of the Night,74.0,ja,0,1948-05-26,0.0,6.8,0.530321
6282,64519,Making a Killing: The Untold Story of Psychotropic Drugging,95.0,en,0,2008-10-24,0.0,9.0,0.228266
6283,71357,Lovesick,96.0,en,0,1983-02-18,0.0,6.0,0.013577
6284,19601,Bent,105.0,en,0,1997-11-26,0.0,6.3,3.546605
6285,4241,Visitor Q,84.0,ja,0,2001-03-17,0.0,6.7,3.577025
6286,50988,Young Gods,104.0,fi,0,2003-10-24,0.0,5.2,0.566025
6287,120518,See You in the Morning,119.0,en,0,1989-04-14,0.0,5.7,1.096075
6288,69060,Ahí está el detalle,112.0,es,0,1940-09-11,0.0,7.4,1.707174
6289,16780,Texas Chainsaw Massacre: The Next Generation,95.0,en,600000,1994-01-01,185898.0,3.9,6.854576
6290,16932,After You,110.0,fr,0,2003-12-17,0.0,6.9,2.624898
6291,149145,Les Hautes Solitudes,80.0,fr,0,1974-12-15,0.0,7.8,0.378577
6292,44646,The Last Seven,84.0,en,1850000,2010-08-24,0.0,3.3,0.719257
6293,5483,Lisa and the Devil,92.0,en,1000000,1973-05-08,0.0,6.2,1.958345
6294,194668,New York: A Documentary Film,600.0,en,0,1999-11-14,0.0,9.0,0.316897
6295,49320,Ambush,123.0,fi,0,1999-01-22,0.0,6.3,0.999465
6296,51360,The Goat,27.0,en,0,1921-05-14,0.0,7.0,1.495106
6297,72720,Hot Wheels Acceleracers: Ignition,60.0,en,0,2005-01-08,0.0,7.7,1.914671
6298,19833,In the Loop,106.0,en,0,2009-01-22,6149791.0,7.0,6.341259
6299,103,Taxi Driver,114.0,en,1300000,1976-02-07,28262574.0,8.1,14.092713
6300,12664,The Snapper,91.0,en,0,1993-08-06,0.0,6.3,1.14168
6301,69636,Ghajini,150.0,ta,3200000,2005-10-14,0.0,6.6,0.802284
6302,14232,Humboldt County,97.0,en,0,2008-01-01,0.0,4.6,4.270808
6303,425931,The Black Room,91.0,fr,0,2016-10-31,0.0,3.8,3.703992
6304,32540,The Disappeared,92.0,en,0,2008-01-01,0.0,6.2,0.901538
6305,57214,Project X,88.0,en,12000000,2012-03-01,100000000.0,6.5,9.803023
6306,24826,Disorderlies,86.0,en,0,1987-07-14,10348437.0,4.4,1.416498
6307,333884,La scelta,0.0,it,0,2015-04-02,0.0,4.7,1.71044
6308,215908,Noah,18.0,en,0,2013-09-09,0.0,7.8,0.6151
6309,44772,No Small Affair,102.0,en,0,1984-11-09,0.0,5.4,8.895355
6310,53063,Forced to Kill,93.0,en,0,1994-05-18,0.0,4.9,0.042391
6311,9647,Scrooged,101.0,en,0,1988-11-22,60328000.0,6.7,11.465634
6312,261409,VeggieTales: Josh and the Big Wall,34.0,en,0,1997-09-01,0.0,5.5,0.07202
6313,149911,Titanic at 100: Mystery Solved,86.0,en,0,2012-04-15,0.0,8.0,0.046732
6314,31600,Target,117.0,en,0,1985-11-08,0.0,6.3,1.715126
6315,142746,Take Care of the Women!,120.0,ru,0,1981-10-01,0.0,5.0,0.37965
6316,16763,Joy Ride 2: Dead Ahead,91.0,en,5000000,2008-10-07,0.0,5.2,4.084162
6317,25919,Great World of Sound,106.0,en,0,2007-01-01,0.0,6.0,0.3097
6318,180514,Bokhandlaren som slutade bada,99.0,sv,0,1969-04-06,0.0,6.0,0.807142
6319,120077,Running Free,81.0,en,0,1999-11-11,0.0,3.0,0.482448
6320,41662,3 Women,124.0,en,1500000,1977-04-03,0.0,6.8,3.18357
6321,122160,More Dead Than Alive,101.0,en,0,1969-01-15,0.0,5.9,1.216183
6322,221112,The Stolen Years,111.0,zh,0,2013-08-29,0.0,6.4,1.514197
6323,261192,Age of Cannibals,93.0,de,0,2014-02-10,0.0,7.4,1.555531
6324,30139,Phat Girlz,99.0,en,0,2006-01-01,0.0,3.7,1.19271
6325,121354,The Great Man,98.0,en,0,1956-12-01,0.0,5.0,0.076706
6326,61717,Wendy Wu: Homecoming Warrior,90.0,en,6000000,2006-06-16,0.0,5.4,4.784181
6327,202239,Start Liquidation,132.0,en,0,1983-03-12,0.0,3.0,0.623522
6328,233487,He Who Dares,82.0,en,1000000,2014-01-31,0.0,3.3,1.42988
6329,26191,35 Shots of Rum,100.0,fr,0,2009-02-18,0.0,6.5,1.636869
6330,56083,Hermanoteu In the Land of Godah,112.0,pt,0,2009-11-26,0.0,7.9,0.394099
6331,399814,Maz Jobrani: I'm Not a Terrorist But I've Played One on TV,77.0,en,0,2015-08-21,0.0,7.8,0.201191
6332,222715,Someone's Gaze,7.0,ja,0,2013-02-08,0.0,6.7,1.631553
6333,8280,The Secret of the Grain,151.0,fr,0,2007-12-24,0.0,7.4,9.542657
6334,82865,"God Said, 'Ha!'",85.0,en,0,1998-05-14,0.0,8.0,0.054592
6335,16113,The Delta Force,125.0,en,0,1986-02-14,17768900.0,5.2,7.224683
6336,9718,Talladega Nights: The Ballad of Ricky Bobby,116.0,en,72500000,2006-08-04,162966177.0,6.2,6.936688
6337,25305,The Gumball Rally,105.0,en,0,1976-07-28,0.0,6.6,6.627829
6338,136058,Seeing Red: Stories of American Communists,100.0,en,0,1983-10-04,0.0,5.5,0.070603
6339,71266,Cleopatra,88.0,en,0,1912-11-13,0.0,4.0,0.142542
6340,71395,Secret Ceremony,109.0,en,0,1968-10-23,0.0,5.8,1.139297
6341,56709,Legacy,105.0,en,0,1998-10-09,0.0,6.0,0.391822
6342,288293,Jungle de Ikou,86.0,en,0,1997-03-26,0.0,6.5,0.076206
6343,130241,Morning for the Osone Family,81.0,en,0,1946-02-21,0.0,8.0,0.211239
6344,67323,The Adventures of Sebastian Cole,99.0,en,0,1998-09-11,0.0,6.5,0.371975
6345,14457,Reeker,90.0,en,0,2005-03-13,0.0,5.2,10.382533
6346,60276,Scenes from the Class Struggle in Beverly Hills,95.0,en,0,1989-06-03,0.0,4.7,0.283289
6347,17044,The Land Girls,111.0,en,0,1998-09-25,0.0,7.0,1.514441
6348,82134,I Want to Marry Ryan Banks,120.0,en,0,2004-01-18,0.0,5.0,0.560975
6349,391975,2 Lava 2 Lantula!,85.0,en,0,2016-08-06,0.0,5.1,1.655786
6350,50365,Our Day Will Come,90.0,fr,4500000,2010-09-15,0.0,6.8,5.208243
6351,6007,Elling,89.0,en,0,2001-03-16,0.0,7.0,2.148946
6352,405621,The Miki Howard Story,81.0,en,0,2016-06-12,0.0,5.0,0.080215
6353,52444,Seducing Mr. Perfect,107.0,ko,2800000,2006-12-07,0.0,6.3,0.732452
6354,76395,The Soldier,96.0,en,0,1982-06-01,0.0,5.8,0.829343
6355,21843,Riot On!,78.0,en,0,2004-11-12,0.0,4.9,0.816183
6356,667,You Only Live Twice,117.0,en,9500000,1967-06-12,111584787.0,6.5,10.359669
6357,36879,The Beast in Heat,86.0,it,0,1977-07-19,0.0,4.1,2.324007
6358,38753,Passion Play,94.0,en,8000000,2010-09-10,0.0,5.2,7.230431
6359,109379,The Peach Thief,84.0,bg,0,1964-11-09,0.0,6.0,0.193585
6360,266764,Meet the Patels,88.0,en,0,2015-09-11,0.0,6.8,1.405257
6361,2442,The Final Cut,96.0,en,0,1996-03-01,551281.0,7.3,1.797462
6362,169448,Fifi Howls from Happiness,96.0,fa,0,2013-02-11,0.0,8.0,0.185681
6363,107592,The Catered Affair,92.0,en,0,1956-06-14,0.0,5.9,1.58171
6364,18112,Boogie Man: The Lee Atwater Story,86.0,en,0,2008-09-26,0.0,6.8,0.260175
6365,351065,Zoom,96.0,en,0,2015-09-11,0.0,5.7,2.000166
6366,2332,Taxi 2,82.0,fr,0,2000-03-24,60726164.0,6.1,6.411782
6367,89185,Radio Rebel,90.0,en,0,2012-02-17,0.0,5.9,5.15245
6368,134746,Scam,98.0,en,0,1993-05-22,0.0,6.5,0.121051
6369,65012,This Property Is Condemned,110.0,en,0,1966-08-03,0.0,6.1,3.732049
6370,10650,Sudden Impact,117.0,en,22000000,1983-12-07,67642693.0,6.5,9.737907
6371,74945,War of the Buttons,100.0,fr,0,2011-09-20,0.0,5.8,8.028926
6372,242115,The Missing Corpse,62.0,en,0,1945-06-01,0.0,3.0,0.149416
6373,35810,The Amazing Quest of Ernest Bliss,80.0,en,0,1936-07-28,0.0,6.8,0.505588
6374,22242,Dirty Deeds,110.0,en,0,2002-07-18,0.0,6.3,0.954226
6375,17100,Trucks,95.0,en,0,1997-01-01,0.0,3.5,5.765171
6376,48233,The Terrorist,95.0,en,24554,1998-09-12,140021.0,8.1,0.154526
6377,53335,Candy Stripers,89.0,en,0,2006-06-27,0.0,4.1,0.91894
6378,24111,Bedlam,79.0,en,0,1946-05-10,0.0,6.1,1.856537
6379,254191,Honeymoon,87.0,en,1000000,2014-09-12,9318.0,5.4,6.107378
6380,11012,Damage,111.0,en,0,1992-12-02,7532911.0,6.7,6.384589
6381,48650,Room in Rome,109.0,es,0,2010-05-07,0.0,5.6,6.206694
6382,48303,Certified Copy,106.0,fr,0,2010-05-18,0.0,7.4,10.701501
6383,2982,The Lost World,97.0,en,0,1960-07-13,0.0,5.0,1.586734
6384,50787,Going to Pieces: The Rise and Fall of the Slasher Film,88.0,en,0,2006-10-13,0.0,7.6,7.429735
6385,81829,Bulldog Drummond,90.0,en,550000,1929-05-02,0.0,6.3,0.721118
6386,44536,Sailor of the King,83.0,en,0,1953-06-11,0.0,5.5,0.072067
6387,9340,The Goonies,114.0,en,19000000,1985-06-06,61503218.0,7.4,14.280703
6388,17275,The All Together,84.0,en,0,2007-01-01,0.0,5.0,0.420003
6389,42661,The Vikings,111.0,en,5000000,1958-06-28,0.0,6.7,3.684396
6390,334362,Highway to Hellas,89.0,de,0,2015-08-06,0.0,5.3,1.30421
6391,100046,The Giant Mechanical Man,94.0,en,0,2012-04-27,0.0,6.1,3.403206
6392,273334,United States of Secrets (Part One): The Program,114.0,en,0,2014-05-13,0.0,9.0,0.062823
6393,44925,Sister My Sister,104.0,en,0,1994-07-14,0.0,6.0,1.336506
6394,312316,The Elevator: Three Minutes Can Change Your Life,93.0,en,0,2013-01-30,0.0,4.8,0.938642
6395,14313,Feast of Love,101.0,en,0,2007-09-28,5741608.0,5.9,5.993691
6396,11873,The Color of Money,119.0,en,13800000,1986-10-07,52293982.0,6.7,11.613655
6397,184149,Somm,93.0,en,0,2013-06-21,0.0,7.1,1.223673
6398,88005,Seeking a Friend for the End of the World,101.0,en,10000000,2012-06-22,9636289.0,6.3,6.947533
6399,362247,After Eden,80.0,en,0,2015-09-25,0.0,5.0,0.148733
6400,35955,Desperate,73.0,en,0,1947-05-09,0.0,6.3,0.826279
6401,157375,The Lifeguard,98.0,en,0,2013-08-30,0.0,5.2,5.499664
6402,88013,Poor Pierrot,4.0,fr,0,1892-10-28,0.0,6.1,0.673164
6403,8429,Paisan,125.0,it,0,1946-12-10,0.0,7.6,3.080515
6404,331,Jurassic Park III,92.0,en,93000000,2001-07-18,368780809.0,5.7,0.648867
6405,267793,Petals on the Wind,85.0,en,0,2014-05-26,0.0,6.2,3.873372
6406,80177,Mercenaries,90.0,en,0,2011-09-01,0.0,5.8,0.788562
6407,137769,The Magic Crystal,80.0,fi,5000000,2011-11-18,0.0,4.5,0.241162
6408,324300,Rolling Papers,77.0,en,0,2015-03-15,0.0,6.3,0.125909
6409,299353,About a Girl,104.0,de,0,2015-08-06,0.0,7.3,1.159873
6410,157420,Houston,107.0,en,0,2013-01-22,0.0,5.5,0.99994
6411,44571,The King of Fighters,93.0,en,12000000,2009-11-04,0.0,3.9,1.4954
6412,11844,The Van,100.0,en,0,1996-05-11,0.0,5.9,1.13412
6413,208305,Cyanide,103.0,fr,0,2013-02-26,0.0,5.5,0.945176
6414,215830,Open Grave,102.0,en,0,2013-08-13,0.0,5.9,5.72991
6415,13189,A Christmas Carol,100.0,en,0,1984-12-17,0.0,7.1,7.199078
6416,35001,Run of the Arrow,86.0,en,0,1957-09-05,0.0,6.1,0.741432
6417,103161,Fake It So Real,95.0,en,0,2012-01-12,0.0,7.5,0.18349
6418,30944,On the Beach,195.0,en,0,2000-05-28,0.0,6.1,6.10978
6419,39786,Visual Acoustics,83.0,en,0,2009-10-09,0.0,7.8,0.817628
6420,71308,Ghayal,163.0,hi,0,1990-06-08,0.0,7.0,0.05556
6421,300490,Unutursam Fısılda,123.0,tr,0,2014-10-29,0.0,7.9,1.012721
6422,1647,The Recruit,115.0,en,0,2003-01-31,101191884.0,6.2,11.485473
6423,24914,Kid's Story,15.0,en,0,2003-06-02,0.0,7.2,3.253814
6424,9252,Otto - The New Movie,82.0,de,0,1987-07-16,0.0,4.5,0.000844
6425,522,Ed Wood,127.0,en,18000000,1994-09-27,5887457.0,7.3,11.720358
6426,10720,Down with Love,101.0,en,35000000,2003-05-08,20298207.0,6.1,9.392508
6427,5651,Up!,80.0,en,0,1976-10-01,0.0,5.6,2.342003
6428,9446,Jungle 2 Jungle,97.0,en,0,1997-03-07,0.0,4.9,12.640569
6429,11072,Blazing Saddles,93.0,en,2600000,1974-02-07,119500000.0,7.2,13.233262
6430,416691,1 Night,76.0,en,0,2017-02-10,0.0,6.2,2.491879
6431,11774,Lemony Snicket's A Series of Unfortunate Events,108.0,en,140000000,2004-12-16,209073645.0,6.7,12.817945
6432,681,Diamonds Are Forever,120.0,en,7200000,1971-12-13,116019547.0,6.3,12.00491
6433,79519,Shades of Ray,87.0,en,0,2008-10-18,0.0,6.5,1.394956
6434,11191,Mystic Pizza,104.0,en,0,1988-10-13,0.0,6.0,6.854978
6435,266061,Xenia,123.0,el,0,2014-06-02,0.0,5.5,2.916799
6436,81716,We Were Here,90.0,en,0,2011-09-09,0.0,7.6,1.235847
6437,64984,The Admirable Crichton,94.0,en,0,1957-12-16,0.0,7.1,0.733941
6438,100669,Shark Swarm,160.0,en,0,2008-01-01,0.0,2.8,2.012048
6439,133684,The Russian Game,95.0,en,0,2007-10-04,0.0,1.0,1.22821
6440,54083,Film Socialisme,102.0,fr,0,2010-05-17,0.0,6.9,1.992959
6441,45511,Devil In The Flesh 2,92.0,en,0,2000-09-08,0.0,3.5,0.15228
6442,2119,Days of Thunder,107.0,en,60000000,1990-06-27,157920733.0,5.9,7.046753
6443,83890,LUV,94.0,en,0,2013-01-18,134634.0,5.8,0.829262
6444,96460,Violent City,100.0,it,0,1975-08-13,0.0,6.0,0.001655
6445,48992,I Like It Like That,104.0,en,0,1994-10-14,1777020.0,6.3,0.289295
6446,15159,The Pink Panther 2,92.0,en,0,2009-02-06,75871032.0,5.4,18.54675
6447,427342,Panfilov's 28 Men,105.0,ru,0,2016-11-24,0.0,6.8,7.299014
6448,147746,The Magic Lantern,5.0,fr,0,1903-01-01,0.0,5.4,0.87176
6449,43913,Postmortem,105.0,en,0,1998-06-20,0.0,5.5,1.027651
6450,376549,The Strange House,87.0,cn,0,2015-07-24,0.0,5.5,1.703793
6451,203890,2 Hours,26.0,en,0,2012-09-29,0.0,3.2,0.382739
6452,30996,Splatter University,77.0,en,0,1984-07-13,0.0,5.1,0.946779
6453,13665,Arthur,97.0,en,7000000,1981-07-17,95461682.0,6.5,14.911301
6454,13528,Gaslight,114.0,en,2068000,1944-05-04,0.0,7.2,14.545058
6455,15542,Stiletto,99.0,en,4000000,2008-04-29,0.0,4.4,2.986836
6456,49453,Fast Food Fast Women,95.0,en,0,2000-05-15,0.0,5.8,1.166622
6457,56068,The Band of Honest Men,106.0,it,0,1956-04-12,0.0,8.0,1.916468
6458,265563,The Mystery of Happiness,92.0,es,0,2014-01-16,0.0,6.3,0.76038
6459,77469,Your Friends & Neighbors,100.0,en,5000000,1998-02-04,4710749.0,5.9,1.564774
6460,23024,Judge Priest,80.0,en,0,1934-09-28,0.0,6.2,0.380048
6461,109301,Music Land,10.0,en,35055,1935-10-05,0.0,7.0,0.717188
6462,1793,Max Dugan Returns,98.0,en,0,1983-03-25,0.0,6.3,1.737488
6463,7442,Sleeping with the Enemy,99.0,en,19000000,1991-02-08,174999005.0,6.1,8.560694
6464,214756,Ted 2,115.0,en,68000000,2015-06-25,217022588.0,6.2,42.061481
6465,293970,The Final Girls,91.0,en,0,2015-10-09,0.0,6.6,6.679341
6466,18775,Demon Seed,94.0,en,0,1977-04-07,0.0,5.9,4.578201
6467,13929,Geri's Game,4.0,en,0,1997-11-24,0.0,7.8,4.768849
6468,28136,Popatopolis,75.0,en,250000,2009-06-10,0.0,6.9,0.81335
6469,65332,Love and Anarchy,120.0,it,0,1973-02-23,0.0,7.0,0.614959
6470,30903,Blade of the Ripper,98.0,it,0,1971-01-15,0.0,7.7,1.660014
6471,117099,Bardaasht,160.0,en,0,2004-04-23,0.0,6.0,0.146308
6472,39962,Tamala 2010: A Punk Cat in Space,92.0,en,0,2002-10-19,0.0,7.6,0.355372
6473,42796,The Strangler,89.0,en,0,1964-04-01,0.0,8.5,0.09055
6474,607,Men in Black,98.0,en,90000000,1997-07-02,589390539.0,6.9,15.781024
6475,110838,The Garden,92.0,en,0,1990-09-06,0.0,7.1,1.177019
6476,334522,Alone in Berlin,103.0,en,0,2016-09-29,33125.0,6.4,4.647236
6477,31651,The Field,110.0,en,0,1990-12-21,1494399.0,7.0,1.656115
6478,2057,Original Sin,118.0,en,42000000,2001-08-03,35402320.0,5.8,9.970359
6479,163837,When Night Falls on the Reeperbahn,98.0,de,0,1967-10-12,0.0,5.0,0.490839
6480,106006,Living with Michael Jackson: A Tonight Special,110.0,en,0,2003-02-06,0.0,1.0,0.282701
6481,55741,Sacrifice,128.0,zh,10000000,2010-12-17,0.0,6.2,0.992235
6482,19794,Labor Pains,89.0,en,0,2009-07-19,0.0,5.2,9.892713
6483,512,Scoop,96.0,en,4000000,2006-07-27,31584901.0,6.4,8.16339
6484,63365,The First Assignment,90.0,it,0,2011-05-06,0.0,6.0,0.153944
6485,41946,The Return of the Musketeers,102.0,en,0,1989-08-24,0.0,6.2,6.587929
6486,17725,Grow Your Own,97.0,en,0,2007-06-15,0.0,6.2,0.832563
6487,41472,Flower & Snake,115.0,ja,0,2004-03-13,0.0,5.4,2.05075
6488,52557,Banzai,102.0,fr,0,1983-03-23,0.0,6.0,1.505466
6489,48347,The Old Lady and the Pigeons,25.0,fr,0,1997-06-02,0.0,7.6,1.314881
6490,36251,Switching Goals,85.0,en,0,1999-12-12,0.0,5.0,3.152153
6491,3072,Frankenstein Unbound,82.0,en,0,1990-11-02,0.0,5.4,2.079742
6492,22379,Slipstream,102.0,en,0,1989-06-22,0.0,4.2,1.697976
6493,61777,Dear America: Letters Home from Vietnam,83.0,en,0,1987-10-01,0.0,6.8,0.733091
6494,42798,A New Kind of Love,110.0,en,0,1963-10-10,0.0,6.5,0.405717
6495,57536,"Bicicleta, Cullera, Poma",96.0,ca,0,2010-10-01,0.0,8.0,0.087917
6496,19736,Baby: Secret of the Lost Legend,95.0,en,0,1985-03-22,0.0,5.3,1.697935
6497,63963,Maundy Thursday,120.0,ko,4,2006-09-14,0.0,5.8,0.921739
6498,591,The Da Vinci Code,149.0,en,125000000,2006-05-17,767820459.0,6.5,18.566706
6499,11075,Audition,115.0,ja,0,1999-10-06,0.0,6.8,12.799287
6500,62399,Under New Management,87.0,en,0,2009-01-01,0.0,6.0,0.218021
6501,9005,The Ice Harvest,88.0,en,0,2005-11-23,0.0,5.8,8.485861
6502,67595,The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,99.0,en,0,1993-04-10,0.0,6.7,0.783454
6503,217763,Show Girl in Hollywood,80.0,en,0,1930-04-20,0.0,4.8,0.960061
6504,27999,The Killer Is Loose,73.0,en,0,1956-03-02,0.0,7.2,1.136576
6505,39274,The Challenge,113.0,en,0,1982-07-23,0.0,6.6,0.3985
6506,6116,Spice World,93.0,en,25000000,1997-12-19,100000000.0,4.7,4.257516
6507,37080,Mother and Child,125.0,en,7000000,2009-11-07,0.0,6.7,3.373907
6508,14694,The Snow Walker,103.0,en,0,2003-01-01,0.0,6.3,2.316254
6509,60534,The Silence,120.0,de,0,2010-08-13,0.0,6.5,2.698707
6510,58060,The Jewel,110.0,it,0,2011-03-04,0.0,6.0,0.465041
6511,19676,These Girls,92.0,en,0,2005-09-10,0.0,4.4,1.042863
6512,34015,We Live in Public,90.0,en,0,2009-08-28,0.0,7.4,0.89579
6513,70912,The Advocate,102.0,en,0,1993-09-25,667.0,5.8,0.477374
6514,145668,Butcher Boys,86.0,en,0,2013-09-06,0.0,3.1,1.65166
6515,2117,Sophie Scholl: The Final Days,117.0,de,0,2005-02-13,0.0,7.1,4.972236
6516,24999,The Great Happiness Space: Tale of an Osaka Love Thief,78.0,en,0,2006-01-01,0.0,7.1,1.088298
6517,46625,The End of Violence,122.0,en,5000000,1997-09-12,0.0,5.1,1.621193
6518,79611,Target,158.0,ru,0,2011-06-26,73000.0,6.4,1.042112
6519,86822,Voyage of Time: Life's Journey,90.0,en,0,2017-04-13,0.0,6.2,6.913581
6520,21755,The Brothers Bloom,114.0,en,20000000,2008-09-09,5530764.0,6.8,7.973126
6521,43625,Heidi,97.0,en,0,2005-08-19,0.0,6.5,0.64338
6522,17153,Botched,95.0,en,0,2007-10-04,0.0,6.1,6.051389
6523,363478,I'm Not Ready for Christmas,84.0,en,0,2015-11-14,0.0,4.8,0.947398
6524,68727,Trance,101.0,en,20000000,2013-03-27,24261569.0,6.5,7.876299
6525,31094,Taking Sides,108.0,en,0,2001-01-01,0.0,6.1,5.760896
6526,200,Star Trek: Insurrection,103.0,en,70000000,1998-12-10,118000000.0,6.3,9.538877
6527,16635,In My Country,103.0,en,12000000,2004-05-04,163536.0,7.1,1.14196
6528,58923,When the Levees Broke: A Requiem in Four Acts,255.0,en,2000000,2006-08-16,0.0,7.0,0.525385
6529,123592,Korkusuz Korkak,0.0,tr,0,1979-01-01,0.0,7.0,0.216024
6530,127916,The Fitzgerald Family Christmas,103.0,en,0,2012-09-09,0.0,6.5,1.226389
6531,44010,Logan,94.0,en,135000,2010-09-10,10474.0,5.3,0.588872
6532,37905,The Horde,90.0,fr,0,2009-08-28,0.0,5.7,5.319546
6533,30999,Jason and the Argonauts,180.0,en,30000000,2001-01-07,0.0,5.4,1.765811
6534,35010,A Man Who Was Superman,102.0,ko,0,2008-01-31,3848034.0,7.3,1.95315
6535,223249,Documented,89.0,en,0,2014-05-02,0.0,5.0,0.278398
6536,57521,Black Bread,108.0,ca,6000000,2010-10-10,3770657.0,6.9,3.546146
6537,82321,The Loneliest Planet,113.0,en,0,2011-08-10,0.0,5.8,1.72815
6538,18032,The Secret of Moonacre,103.0,en,12000000,2008-09-06,7070330.0,6.2,12.01334
6539,192137,Not Waving But Drowning,100.0,en,0,2012-06-06,0.0,7.3,0.642468
6540,110416,Song of the Sea,93.0,en,0,2014-09-06,857522.0,8.1,6.967358
6541,18762,Blue Juice,90.0,en,0,1995-09-15,0.0,3.6,2.199462
6542,47158,The Good Father,90.0,en,0,1985-11-01,0.0,4.0,0.535098
6543,39563,The Eclipse,88.0,en,0,2009-04-24,0.0,6.1,8.585525
6544,122198,Lines of Wellington,151.0,pt,0,2012-10-13,0.0,5.4,0.956205
6545,43006,My Geisha,119.0,en,0,1962-06-13,0.0,6.3,0.14668
6546,300666,Bravetown,112.0,en,0,2015-05-08,0.0,6.5,8.378022
6547,192145,Third Person,137.0,en,28000000,2013-09-09,1749201.0,5.8,8.808328
6548,77322,The Orator,110.0,sm,0,2011-02-21,0.0,6.7,0.221383
6549,340684,Those People,89.0,en,0,2015-05-16,0.0,6.7,3.077948
6550,14628,Fletch Lives,95.0,en,8045760,1989-03-17,35150960.0,5.8,10.357224
6551,84186,China Heavyweight,89.0,en,0,2012-07-06,0.0,5.0,0.045108
6552,10659,Siegfried,89.0,de,0,2005-07-28,0.0,3.7,0.986909
6553,347762,Most Likely to Die,81.0,en,0,2015-08-30,0.0,4.2,3.443724
6554,82825,Kahaani,122.0,hi,1200000,2012-03-09,16000000.0,7.3,3.174936
6555,31767,The Devils,111.0,en,0,1971-07-01,0.0,7.4,4.718102
6556,42801,"Yesterday, Today and Tomorrow",119.0,it,0,1963-12-19,0.0,7.5,6.98571
6557,156284,Fire In The Blood,84.0,en,0,2013-09-06,0.0,8.3,0.694639
6558,36762,Rock 'n' Roll Nightmare,83.0,en,53000,1987-01-02,0.0,7.2,0.186921
6559,16162,The Best Man,120.0,en,9000000,1999-10-22,34573780.0,6.8,5.055141
6560,18183,Like Water for Chocolate,105.0,es,2000000,1992-04-16,21665468.0,6.6,4.126083
6561,70512,L'inferno,68.0,it,0,1911-07-01,0.0,5.8,0.801412
6562,18148,Tokyo Story,136.0,ja,0,1953-11-03,0.0,8.2,10.009423
6563,94340,Subdivision,100.0,en,0,2009-08-20,0.0,6.3,0.195473
6564,51444,The Secret of Nikola Tesla,115.0,hr,0,1980-09-12,0.0,6.6,0.734659
6565,360603,Crown for Christmas,84.0,en,0,2015-11-27,0.0,7.1,1.878526
6566,25041,The American Mall,100.0,en,0,2008-08-11,0.0,4.8,3.367755
6567,206789,The Kingdom of Diamonds,118.0,bn,0,1980-12-18,0.0,6.9,0.452808
6568,26810,A Common Thread,89.0,fr,0,2004-05-14,0.0,5.6,1.956427
6569,321757,Punching Henry,98.0,en,0,2017-02-24,0.0,6.2,1.797552
6570,36373,M,88.0,en,0,1951-03-01,0.0,6.2,2.006075
6571,14087,Barefoot Gen,83.0,ja,0,1983-07-21,0.0,7.6,2.28696
6572,2004,Kebab Connection,96.0,de,0,2004-04-21,0.0,6.6,6.624603
6573,104250,The Loving Story,77.0,en,0,2011-04-15,0.0,6.8,1.213454
6574,293271,Moomins on the Riviera,80.0,fi,4700000,2014-10-10,0.0,5.8,1.160542
6575,163392,The War Between Men and Women,110.0,en,0,1972-06-01,0.0,7.7,0.796097
6576,27225,S.O.B.,121.0,en,0,1981-07-01,0.0,6.3,2.648622
6577,64075,Dead Man's Eyes,64.0,en,0,1944-11-10,0.0,8.0,0.206768
6578,308423,Bonobo,83.0,en,0,2014-12-05,0.0,5.5,0.42662
6579,36669,Die Another Day,133.0,en,140000000,2002-11-17,431971116.0,5.8,12.996474
6580,20002,Chandni Chowk To China,149.0,hi,10500000,2009-01-16,9400000.0,5.3,1.970481
6581,216539,Ghost Shark,84.0,en,0,2013-08-22,0.0,4.2,6.413331
