,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
144,0,,90291,tt1411236,en,Stalker,"When novelist Paula Martin retreats to the seclusion of her family home Crows Hall she hopes to clear her mind and focus on her new book. The arrival of an assistant, Linda, should take the pressure off... but as the bodies pile up, Paula finds herself trapped in a terrifying nightmare of murder and madness.",0.589819,2010-10-17,0.0,77.0,Released,"When Paula Martin wakes up, the nightmare doesn't end...",Stalker,4.3,8.0
145,0,,84997,tt0088255,en,They're Playing with Fire,"A married college professor decides to seduce her student, whom she hired as a handyman for her yacht. The hesitant student succumbs to his buxom professor, but their romance is interrupted by her corrupt husband and a masked murderer.",1.746702,1984-04-01,0.0,96.0,Released,"From his French maid, he got Private Lessons. Now his English professor is giving him a REAL education.",They're Playing with Fire,4.3,5.0
146,0,,128206,tt2181831,hi,Shahid,"This compelling drama tells the remarkable true story of slain human rights activist Shahid Azmi, who became a powerful voice against the intercommunal violence that has engulfed Mumbai since the early 1990s.",0.706928,2013-10-18,0.0,129.0,Released,Based On The Life Of One Of The Most Controversial Figures Of Our Time.,Shahid,6.9,11.0
147,0,,195503,tt0086554,ru,Влюблен по собственному желанию,"Two people: Igor, an ex-athlete aimlessly living and chasing rubles to get drunk and Vera, an ugly duck librarian, try to find their luck by planning to fall in love with each other based on ""psychological conditioning"".",0.39257,1982-11-01,0.0,89.0,Released,,Love by Request,3.5,2.0
148,60795000,,7183,tt0457433,en,Perfect Stranger,"A journalist goes undercover to ferret out businessman Harrison Hill as her best friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",9.925255,2007-04-12,73090611.0,109.0,Released,How Far Would You Go To Keep A Secret?,Perfect Stranger,5.4,242.0
149,0,,91259,tt0073259,en,Lady Cocoa,Foxy Lady Cocoa is out to take down her mobster boyfriend.,0.203476,1975-12-01,0.0,93.0,Released,,Lady Cocoa,5.0,1.0
150,1,http://www.angusthongsmovie.com/intl/uk/,12689,tt0963743,en,"Angus, Thongs and Perfect Snogging","Georgia Nicolson is fourteen, lives with nosey parents who don't understand her, an annoying three year old sister and has to wear a beret to school. She would, however, rather be blonde, have a smaller nose and a boyfriend. Revolving around her hilarious journal entries, prepare to be engulfed in the world of the soaring joys and bottomless angst of being a teenager.",8.896155,2008-07-25,0.0,100.0,Released,"Georgia Nicholson is not mental, but her life is.","Angus, Thongs and Perfect Snogging",6.4,231.0
151,0,,170934,tt0114127,en,The Piano Lesson,"1930's Pittsburgh, a brother comes home to claim ""my half of the piano"", a family heirloom; but his sister is not wanting to part with it. This is a glimpse of the conditions for African-Americans as well as some of the attitudes and influences on their lives. But whether he is able to sell the piano so that he can get enough money to buy some property and ""no longer have to work for someone else"" involves the story (or lesson) that the piano has to show him.",0.005022,1995-02-05,0.0,95.0,Released,,The Piano Lesson,0.0,0.0
152,0,,85927,tt0073166,en,India Song,"India, 1937. Anne-Marie Stretter is the wife of the French ambassador and leads a solitary yet privileged life in Calcutta. The tedium of her existence is relieved by numerous illicit love affairs with government officials, young men who find her an object of desire and fascination. The Vice Consul is driven insane by his love for her and, expelled from the ambassador’s palace, cries like a sick animal. Life continues for Anne-Marie Stretter, the same tedious existence…",0.675717,1975-06-04,0.0,120.0,Released,,India Song,7.0,14.0
153,0,,50032,tt0853153,en,Stuart: A Life Backwards,"Story about the remarkable friendship between a reclusive writer and illustrator and a chaotic homeless man, whom he gets to know during a campaign to release two charity workers from prison.",4.815961,2007-09-23,0.0,92.0,Released,,Stuart: A Life Backwards,7.7,34.0
154,1000000,,21413,tt0357470,en,The Battle of Shaker Heights,"A quirky teen with a penchant for war reenactments, Kelly Ernswiler obsesses over military tactics with his buddy Bart. The school bully is one of Kelly's regular headaches, and he also has to deal with a frustrating situation at home, where his father is a recovering drug addict. Kelly's life gets even more complicated when he falls for Tabby, Bart's pretty and soon-to-be-wed older sister.",10.536668,2003-08-22,0.0,79.0,Released,"When you're 17, every day is war.",The Battle of Shaker Heights,5.6,17.0
155,0,,85411,tt0214698,en,The Three Stooges,"A biography of the Three Stooges, in which their careers and rise to fame is shown throughout the eyes of their leader, Moe.",0.309153,2000-04-24,0.0,88.0,Released,"Their comedy made us laugh out loud, but their lives were pure drama.",The Three Stooges,4.8,5.0
156,0,,55584,tt0019655,de,Asphalt,"One of the last great German Expressionist films of the silent era, Joe May’s Asphalt is a love story set in the traffic-strewn Berlin of the late 1920s. Starring the delectable Betty Amann in her most famous leading role, Asphalt is a luxuriously produced Ufa classic where tragic liaisons and fatal encounters are shaped alongside the constant roar of traffic.",1.652859,1929-03-12,0.0,93.0,Released,,Asphalt,8.3,9.0
157,1,,3082,tt0027977,en,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,8.159556,1936-02-05,8500000.0,87.0,Released,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!",Modern Times,8.1,881.0
158,0,,350594,tt0269330,en,Hitlar,"The son of Hitler, Hitlar, wreaks havoc in a Punjabi village.",0.007687,1980-01-01,0.0,0.0,Released,,Hitlar,0.0,0.0
159,0,,68360,tt1194628,fr,Unspoken,,0.225249,2008-10-08,0.0,97.0,Released,,Unspoken,1.5,2.0
160,0,,14544,tt0403455,en,Roll Bounce,"From Wikipedia, the free encyclopedia. Roll Bounce is a 2005 American comedy-drama film written by Norman Vance Jr. and directed by Malcolm D. Lee. The film stars hip hop artist Bow Wow as the leader of a roller skating crew in 1970s Chicago. The film also stars Nick Cannon, Meagan Good, Brandon T. Jackson, Wesley Jonathan, Chi McBride, Kellita Smith, and Jurnee Smollett. Description above from the Wikipedia article Roll Bounce, licensed under CC-BY-SA, full list of contributors on Wikipedia.",2.431197,2005-09-23,0.0,112.0,Released,,Roll Bounce,6.0,28.0
161,0,,8888,tt0452580,de,Im Winter ein Jahr,A renowned artist must uncover a young dancer's secrets in order to truly capture her likeness for a commissioned work.,0.875165,2008-11-10,0.0,129.0,Released,,A Year Ago in Winter,6.3,8.0
162,0,,121890,tt0075993,en,An Enemy of the People,"A small forest town is trying to promote itself as a place for tourists to come enjoy the therapeutic hot springs and unspoiled nature. Dr. Stockmann, however, makes the inconvenient discovery that the nature around the village is not so unspoiled. In fact, the runoff from the local tanning mill has contaminated the water to a dangerous degree. The town fathers argue that cleaning up the mess would be far too expensive and the publicity would destroy the town's reputation, so therefore news of the pollution should be suppressed. Dr. Stockmann decides to fight to get the word out to the people, but receives as very mixed reaction.",0.815273,1978-03-17,0.0,90.0,Released,The tragedy of a an honest man destroyed by a town's greed.,An Enemy of the People,6.1,5.0
163,0,,141971,tt1180333,fi,Blackout,"Recovering from a nail gun shot to the head and 13 months of coma, doctor Pekka Valinta starts to unravel the mystery of his past, still suffering from total amnesia.",0.411949,2008-12-26,0.0,108.0,Released,Which one is the first to return - memory or the murderer?,Blackout,6.7,3.0
164,15000000,,35119,tt0094924,en,A Cry in the Dark,"Based on the true story of Lindy Chamberlain: During a camping trip to Ayers Rock in outback Australia, she claims she witnessed a dingo taking her baby daughter, Azaria, from the family tent. Azaria's body is never found. After investigations and two public inquests, she is charged with murder. The case attracts a lot of attention, turning it into a media sideshow.",3.970538,1988-11-11,6908797.0,120.0,Released,A family torn apart. A public filled with outrage. A woman accused of murder.,A Cry in the Dark,6.4,49.0
165,0,,16201,tt0443723,en,Armbryterskan från Ensamheten,The tiny village in the far north of Sweden called Ensamheten (Solitude) has sixteen inhabitants. They all share an unusual passion - armwrestling.,0.078565,2004-10-01,0.0,78.0,Released,,Armbryterskan från Ensamheten,5.0,1.0
166,0,http://www.thebookthief.com/,203833,tt0816442,en,The Book Thief,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refuge is being sheltered by her adoptive parents.",16.373622,2013-11-08,76586316.0,131.0,Released,Courage beyond words.,The Book Thief,7.4,1528.0
167,0,http://www.nba.com/video/channels/nba_tv/2016/05/27/allen-iverson-the-answer-trailer.nba/,449012,tt6304902,en,Allen Iverson: The Answer,"NBA TV will feature the primetime special — Allen Iverson: The Answer — during its extensive 2016 Finals coverage on Monday, June 6, at 8 p.m. ET, with the fearless and sometimes misunderstood Iverson looking back at his Hall of Fame playing career and the moments that made him one of the most talked about figures in NBA history.  During the hour-long special, NBA TV’s Steve Smith interviews Iverson about the difficult journey from Hampton, Va., to Georgetown University, his selection as the first overall pick in the 1996 NBA Draft, his close relationship with “The City of Brotherly Love” and carrying the 76ers to The Finals, his unapologetic scoring mentality, the famous “Practice” press conference, regrets about leaving Philadelphia, and his impact on pop culture.",0.147584,2016-06-06,0.0,46.0,Released,,Allen Iverson: The Answer,9.0,1.0
168,0,,82937,tt0056209,en,Madison Avenue,An adman (Dana Andrews) and an adwoman (Eleanor Parker) put a dangerous milk tycoon in line for the White House.,0.037892,1962-01-07,0.0,90.0,Released,,Madison Avenue,0.0,0.0
169,0,,84730,tt0289138,en,"Csocsó, avagy éljen május elseje!",A new socialistic city is being built on the Danube's riverbank in the early 50's. The story is about a teacher who's living there.,0.092977,2001-12-06,0.0,94.0,Released,,"Csocsó, avagy éljen május elseje!",6.0,1.0
170,0,http://www.kyouaku.com/,253775,tt2565752,ja,Kyoaku,"Death-row inmate Sudo (Pierre Taki) sends a letter to magazine reporter Fujii (Takayuki Yamada). In his letter, he states that a man named Kimura (Lily Franky), also known as ""teacher,"" committed numerous murders for insurance money. While checking out the story, based on Sudo's tip, Fuji becomes convinced that the letter is correct. But, a lot of time has passed from the incidents and Sudo's testimony isn't clear. Due to the persistance of Sudo, who is a former yakuza, and Fuji, the police begin to move.",1.238348,2013-09-21,0.0,128.0,Released,,The Devil's Path,5.8,8.0
171,0,http://www.besomebodymovie.com/,397517,tt5512872,en,Be Somebody,"Pop superstar Jordan Jaye has a big dream - he just wants to live like a regular teenager. When he's chased down by some excited female fans, he finds a perfect hideout and a reluctant new friend from a small town, high-school art student, Emily Lowe. Despite being from different worlds, they soon discover they have way more in common than they ever imagined. Over the course of several days, the two embark on an unexpected journey of friendship, first love and self-discovery -- proving that maybe opposites really do attract.",2.675291,2016-06-10,0.0,88.0,Released,,Be Somebody,6.6,34.0
172,0,,27072,tt0093593,pl,Na srebrnym globie,A small group of cosmic explorers leave Earth to find freedom and start a new civilization.,1.962954,1988-10-09,0.0,166.0,Released,,On the Silver Globe,8.5,13.0
173,0,,105145,tt0070062,it,Il fiore dai petali d'acciaio,"Wealthy surgeon Andreas Valenti accidentally kills one of his lovers, Daniella, with an unusual objet d'arte and covers it up by dismembering and disposing of the body never realizing he's being watched by a stalker the entire time. Daniella's half-sister, Evelyne, knows he is somehow responsible for the girl's disappearance and enlists the aid of Inspector Garrano to help prove it. They discover the good doctor had a rich young wife who went insane on her wedding night and was committed to a lunatic asylum; later pronounced cured, she had vanished upon release. Andreas, now being blackmailed with photos of his cover-up crime, also finds himself framed when the flower with petals of steel that did Daniella in is used to murder Evelyne. Having fallen for the dead woman, the Insector won't stop until he gets to the bottom of the disappearances and deaths",0.484404,1973-11-13,0.0,90.0,Released,,The Flower with Petals of Steel,7.0,2.0
174,0,,85262,tt0021768,en,Cracked Nuts,"To impress his fiancee's aunt, a young man tries to become king in a small kingdom, but the people there have already crowned one, who has won this honor by gambling. So he plans a coup d'etat. He tries to achieve this with a bomb, but then something goes wrong...",0.054984,1931-04-18,0.0,65.0,Released,,Cracked Nuts,8.0,1.0
175,0,,353653,tt0394837,en,A Town Has Turned to Dust,"An innocent Mexican boy is sacrificed to a lynching mob by an ineffectual sheriff. The slaughter leads to a brooding darkness involving the remorseful relatives of the Mexican youngster and the sullen townspeople. Almost by a chain reaction there is established a second set of circumstances inviting a lynching of the Mexican's brother. Only this time the sheriff recaptures a shred of human dignity and saves the brother, if not the town.",0.002361,1958-06-19,0.0,0.0,Released,,A Town Has Turned to Dust,0.0,0.0
176,0,,21874,tt0082677,en,Looker,"Plastic surgeon Larry Roberts performs a series of minor alterations on a group of models who are seeking perfection. The operations are a resounding success. But when someone starts killing his beautiful patients, Dr. Roberts becomes suspicious and starts investigating. What he uncovers are the mysterious - and perhaps murderous - activities of a high-tech computer company called Digital Matrix.",1.457778,1981-10-30,0.0,94.0,Released,If Looks Could Kill...,Looker,5.7,21.0
177,783000,,10604,tt0057831,el,Αλέξης Ζορμπάς,An uptight English writer traveling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.,4.813635,1964-12-14,0.0,142.0,Released,Life. Lust. Love. Zorba.,Zorba the Greek,7.0,55.0
178,0,,19877,tt0142371,ja,北斗の拳 : 世紀末救世主伝説,"After a nuclear holocaust tears the world apart, mankind is forced to the harshness of not only the oppression of others who are much more powerful, but the dead earth which seems to be getting worse with every passing moment. But a savior has risen from the ashes, a man who will defeat those who would torment the weak and make the world a livable place once more. A man named Kenshiro...",2.832555,1986-03-08,18000000.0,110.0,Released,"Power without perception is spiritually useless, and therefore of no true value.",Fist of the North Star,7.0,40.0
179,0,,257698,tt0071493,fr,Femmes femmes,"The fantasies and dreams of two over-the-hill actresses are intertwined with their realities, as the two roommates struggle to survive their day-to-day lives in the expensive and difficult world of Paris.",0.015022,1974-11-27,0.0,115.0,Released,,Femmes femmes,8.5,2.0
180,0,http://www.allsfaireinlovefilm.com/afl_main.html,76297,tt1034090,en,All's Faire in Love,Two rival Medieval shows vie for supremacy in the world of Renaissance Faires.,0.531051,2009-05-15,0.0,104.0,Released,,All's Faire in Love,6.3,4.0
181,22000000,http://www.tenaciousdmovie.com/,2179,tt0365830,en,Tenacious D in The Pick of Destiny,"In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers... a magical guitar pick housed in a rock-and-roll museum some 300 miles away.",7.98193,2006-11-22,13405595.0,93.0,Released,An epic quest. A magical guitar pick. A chance to put the D in Destiny.,Tenacious D in The Pick of Destiny,6.5,419.0
182,37931000,,11135,tt0100477,en,The Rescuers Down Under,"A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat.",1.562471,1990-11-16,47431461.0,77.0,Released,,The Rescuers Down Under,6.6,303.0
183,0,,173793,tt0118159,en,White Tiger,"When D.E.A. agent Mike Ryan undertakes the huge task of avenging the brutal murder of the partner John Grogan, he find he must fight both sides; the murderer and his double crossing police buddies. Now with the unexpected help of the lovely Jade, he must confront the new generation Chinese underworld want-to-be kingpin and fight like and out-of-place ""White Tiger""",0.986861,1996-04-03,0.0,93.0,Released,Revenge Has No Limits,White Tiger,6.0,2.0
184,0,http://lokifilms.com/DET_synopsis.html,84190,tt2125490,en,Detropia,Detroit’s story has encapsulated the iconic narrative of America over the last century – the Great Migration of African Americans escaping Jim Crow; the rise of manufacturing and the middle class; the love affair with automobiles; the flowering of the American dream; and now… the collapse of the economy and the fading American mythos.,0.647258,2012-09-07,0.0,93.0,Released,,Detropia,6.8,13.0
185,0,http://www.stiffmovie.com,100272,tt1579235,en,Harold's Going Stiff,"Lonely pensioner, Harold Gimble, has become the first man to suffer from a new neurological disease that is slowly turning him into a zombie-like state. Harold’s hermit-like existence is shaken up when a vivacious nurse, Penny Rudge, is sent along to alleviate his stiffness. Her ‘special’ massage techniques work a treat on Harold and they become close friends.  Harold agrees to trial a possible cure for the disease at a private institute, and the initial results are excellent. But the following day he’s in an even worse state than before, and after Penny accidentally overhears the doctor’s dire prognosis for Harold she decides to sneak him away the next morning.  Word soon gets out, and before long a small group of bloodthirsty thugs are pursuing Harold and Penny across dramatic moorlands in the hope of a kill.",0.9135,2011-05-06,0.0,77.0,Released,The nicest zombie you'll ever meet.,Harold's Going Stiff,4.3,8.0
186,0,,78789,tt0328990,fr,Demain on déménage,"When her mother moves in, the life of a writer gets crowded.",0.270612,2004-03-03,0.0,110.0,Released,,Tomorrow We Move,4.3,3.0
187,0,,38269,tt0052378,en,War of the Colossal Beast,"Glenn Manning, ""The Amazing Colosasal Man,"" believed dead after falling from the Hoover Dam, reemerges in rural Mexico, brain damaged, disfigured, and very angry.",0.217456,1958-06-04,0.0,69.0,Released,The towering terror from hell!,War of the Colossal Beast,4.6,9.0
188,0,,145689,tt1025163,en,Atlantic Records: The House That Ahmet Built,"This American Masters episode showcases the wonderful influence of Ahmet Ertegun, the founder of Atlantic Records. Since the label's founding in 1947, some of the most popular Rhythm and Blues and Rock 'n' Roll artists have worked for Atlantic. Among them: first artist Ruth Brown, Big Joe Turner, Ray Charles, Bobby Darin, The Coasters, Aretha Franklin, The Rolling Stones, Phil Collins and many more. Also covered are many of the Atlantic crew like engineer Tom Dowd, producer Jerry Wexler, and songwriters Mike Lieber and Jerry Stoller.",0.167895,2007-05-02,0.0,90.0,Released,,Atlantic Records: The House That Ahmet Built,7.0,2.0
189,0,,116760,tt0078238,en,Sextette,"Marlo Manners is enjoying her honeymoon with Sir Michael Barrington, husband number 6. As luck would have it, an international conference is taking place in the same hotel and the Russian delegate (one of Marlo's former husbands) is threatening to derail the negotiations unless he can have one more fling with his ex. Adding to the complications is a tape Marlo has made detailing all of her affairs and scandals, which her manager is desperately trying (and failing) to destroy.",0.156508,1978-03-03,0.0,91.0,Rumored,The sin-sational Mae West,Sextette,1.5,2.0
190,0,,57243,tt1805297,fr,Les Femmes du 6ème étage,"Paris, in the early 1960s. Jean-Louis Joubert is a serious but uptight stockbroker, married to Suzanne, a starchy class-conscious woman and father of two arrogant teenage boys, currently in a boarding school. The affluent man lives a steady yet boring life. At least until, due to fortuitous circumstances, Maria, the charming new maid at the service of Jean-Louis' family, makes him discover the servants' quarter on the sixth floor of the luxury building he owns and lives in. There live a crowd of lively Spanish maids who will help Jean-Louis to open to a new civilization and a new approach of life. In their company - and more precisely in the company of beautiful Maria - Jean-Louis will gradually become another man, a better man.",3.653474,2010-12-20,0.0,106.0,Released,,The Women on the 6th Floor,6.6,90.0
191,0,http://www.lordreetlamorale-lefilm.com/#/nav/teaser,76609,tt1242521,fr,L'Ordre et la Morale,Dissidents in a French colony attack a police station and take hostages.,1.59284,2011-11-16,0.0,136.0,Released,,Rebellion,6.3,24.0
192,0,,215711,tt2445488,en,When the Iron Bird Flies,"WHEN THE IRON BIRD FLIES takes us on an up-close and personal journey, exploring the complex interactions between contemporary Tibetan Buddhism and western culture. The film goes in-depth to portray the experiences and insights of both teachers and practitioners in the US and around the world. Along the way, it illuminates the wide ranging dialogs taking place between Buddhist teachings and science, psychology, gender theory and the arts. The film creates a vivid and entertaining portrait of the world of Tibetan Buddhism, as it is manifesting in the West and asks the vital question - 'In these increasingly chaotic modern times, can these age old teachings help us to find genuine happiness and create a saner, more compassionate 21st century world?'",0.013177,2012-10-20,0.0,96.0,Released,,When the Iron Bird Flies,0.0,0.0
193,0,,61716,tt1603314,en,Killjoy 3,"The demon clown Killjoy is resurrected once again, but this time he is not given the name of his victim and is trapped in his realm. Using a magic mirror he lures four unsuspecting college students into his realm where he can have his macabre fun! A mysterious man returns and we finally discover who Killjoy's true target is!",1.108782,2010-09-14,0.0,76.0,Released,You Can't Keep a Bad Clown Down,Killjoy 3,4.8,9.0
194,0,http://espn.go.com/30for30/film?page=survive%20and%20advance,177869,tt2751904,en,Survive and Advance,"In 1983, the NC State Wolfpack, coached by Jim Valvano, stayed alive in the postseason by winning nine do-or-die games in a row -- seven of which they were losing in the final minute -- beating the likes of Michael Jordan and three-time National Player of the Year Ralph Sampson. The unlikely squad made it to the national championship game against No. 1 Houston, aka Phi Slama Jama, a team featuring future NBA Top 50 all-time players Hakeem Olajuwon and Clyde Drexler. NC State was one of the biggest underdogs ever in the final game, one that went down as possibly the best college basketball game in history-ending with one of the most well-known plays of all time.",0.08118,2013-03-17,0.0,90.0,Released,,Survive and Advance,10.0,2.0
195,0,,30142,tt0083281,en,"Vernon, Florida","Early Errol Morris documentary intersplices random chatter he captured on film of the genuinely eccentric residents of Vernon, Florida. A few examples? The preacher giving a sermon on the definition of the word ""Therefore,"" and the obsessive turkey hunter who speaks reverentially of the ""gobblers"" he likes to track down and kill.",1.320642,1981-10-08,0.0,55.0,Released,,"Vernon, Florida",6.9,15.0
196,0,,41188,tt0805184,en,Bhagam Bhag,"Champak Chaturvedi runs a theatrical troupe in India. He hires two men, Bunty - a graduate in Arts, and Babla- who cannot read nor write English. One has to play the role of the play's hero, while one the villain. Both men end up squabbling with each other, as both want the hero's part. Then Champak finds out that Bunty has molested the play's heroine, Anjali, and punishes him. The group gets a contract to stage 30 plays in Britain, however, on the day of the departure, Anjali opts out, leaving Champak no alternative but to travel without a heroine, but hoping to recruit one while in Britain. Upon arrival, Babla sets about to find a suitable heroine from the Indian population, but Bunty beats him to it and recruits a woman named Munni.",0.524769,2006-12-22,0.0,157.0,Released,,Bhagam Bhag,6.0,13.0
197,13000000,,34322,tt0089643,en,Murphy's Romance,"Emma is a divorced woman with a teen aged boy who moves into a small town and tries to make a go of a horse ranch. Murphy is the town druggist who steers business her way. Things are going along predictably until her ex husband shows up, needing a place to stay. The three of them form an intricate circle, Emma's son liking Murphy, but desperately wanting his father back.",1.46034,1985-12-25,30867525.0,107.0,Released,"Just when you think you've found the right guy, someone even worse comes along.",Murphy's Romance,5.7,14.0
198,0,,31587,tt0070643,en,Scarecrow,"Two drifters bum around, visit earthy women and discuss opening a car wash in Pittsburgh.",12.288092,1973-04-11,0.0,112.0,Released,The road leads itself to somewhere.,Scarecrow,6.8,59.0
199,0,,24998,tt0077598,en,Gates of Heaven,"A documentary about the men who run a pet cemetery, and the men and women who bury their pets.",4.027423,1978-10-01,0.0,85.0,Released,Death is for the living and not for the dead so much.,Gates of Heaven,6.6,28.0
200,0,,4641,tt0494716,en,Read It and Weep,A young girl turns into an A-List celebrity over night when her private journal is accidently published and becomes a best-seller.,3.627385,2006-07-21,0.0,90.0,Released,,Read It and Weep,5.3,44.0
201,0,,84636,tt0063127,fr,Une histoire immortelle,"An aged, wealthy trader plots with his servant to recreate a maritime tall tale, using a local woman and an unknown sailor as actors.",0.621392,1968-06-01,0.0,63.0,Released,,The Immortal Story,7.3,10.0
202,0,,63887,tt0053879,en,The Great Impostor,"Fitionalized account of Ferdinand Waldo Demara Jr. who stole or created fictional identities and worked in a variety of occupations, most quite successfully.",0.407738,1961-03-01,0.0,113.0,Released,Will the Real Fred Demara Please Stand Up??,The Great Impostor,7.5,2.0
203,0,,134475,tt0018311,en,The Red Mill,"Marion Davies stars in this 1927 silent comedy, about a servant girl who plays matchmaker for the local burgomaster's daughter while setting her own sights on a visiting Irishman. Directed by Fatty Arbuckle (using the pseudonym ""William Goodrich""), the film also features Owen Moore, Louise Fazenda and Snitz Edwards.",0.635909,1927-01-29,0.0,74.0,Released,,The Red Mill,5.0,3.0
204,0,,53256,tt1517177,de,Drei,"Hanna and Simon are in a 20 year marriage with an unexiting relationship. By chance, they both meet and start separate affairs with Adam. Adam has no idea that his two lovers are married, until they are all found out when Hanna becomes pregnant, with the natural doubts stemming from their situation.",4.898882,2010-12-23,2611555.0,119.0,Released,Imagine the possibilities.,Three,6.3,31.0
205,1000000,,56491,tt0487156,en,In Her Line of Fire,"When the Vice President's plane goes down near a remote Pacific island, he is kidnapped by rebel forces and held for ransom. It is up to his female Secret Service agent and a press secretary to infiltrate the camp and save him.",0.632334,2006-04-21,0.0,88.0,Released,Behind Enemy Lines No Man Can Stop Her. Only One Woman Can Touch Her.,In Her Line of Fire,3.3,9.0
206,0,,89463,tt0093725,en,Perry Mason: The Case of the Sinister Spirit,"Jordan White, a publisher friend of Perry, is called to a hotel where a guest, famous horror writer David Hall, has cleared out the hotel for a weekend and has called his ""friends"" - an actress, a fortune-teller, David's private assistant and the two remaining staff at the hotel to discuss business. They have come to the hotel as all of them are going to sue David over his new book - ""The Resort"" which characters are obviously based on Jordan and the guests. A practical joker, David plays tricks on them until he is thrown from the high tower of the hotel where Susan Warrenfield, the manager and owner of the hotel sees the fall and then Jordan at the tower causing the police to arrest Jordan. While Perry and Della try to solve the main mystery, Paul tries to find out who is trying to scare Susan away from the hotel. Could it really be a ghost or a more earthy visitor?",0.00363,1987-05-24,0.0,95.0,Released,,Perry Mason: The Case of the Sinister Spirit,6.5,2.0
207,0,,45767,tt0295725,en,Time Changer,"The year is 1890 and Bible professor Russell Carlisle has written a new manuscript entitled ""The Changing Times"". His colleague, Dr. Norris Anderson, believes that what Carlisle has written could greatly affect the future of coming generations and, using his secret time machine, Anderson sends Carlisle over 100 years into the future, offering him a glimpse of where his beliefs will lead.",1.153239,2002-10-25,0.0,95.0,Released,What if you could see the future impact of your beliefs? One man will.,Time Changer,5.2,9.0
208,0,,296834,tt4046282,en,An Alternative Reality: The Football Manager Documentary,"""It’s the story of the people who escape to the alternative reality of being a football manager, and the effect this has had on their lives. It’s also the story of how a computer game made by football fans has become a part of the world it set out to replicate."" - Miles Jacobson",0.29281,2014-10-07,0.0,72.0,Released,,An Alternative Reality: The Football Manager Documentary,6.5,2.0
209,0,,51792,tt0035614,en,Aerial Gunner,Old rivals are pitted against each other in basic training and fight for the same woman.,0.056336,1943-03-20,0.0,78.0,Released,THRILLS...ACTION...Somewhere in the Pacific,Aerial Gunner,0.0,0.0
210,0,,11236,tt0108071,en,The Secret Garden,"A young British girl born and reared in India loses her neglectful parents in an earthquake. She is returned to England to live at her uncle's castle. Her uncle is very distant due to the loss of his wife ten years before. Neglected once again, she begins exploring the estate and discovers a garden that has been locked and neglected. Aided by one of the servants' boys, she begins restoring the garden, and eventually discovers some other secrets of the manor.",6.499523,1993-08-13,0.0,102.0,Released,"The timeless tale of a special place where magic, hope and love grow.",The Secret Garden,7.1,232.0
211,12000000,,11296,tt0086969,en,Birdy,"Two young men are seriously affected by the Vietnam war. One of them has always been obsessed with birds - but now believes he really is a bird, and has been sent to a mental hospital. Can his friend help him pull through?",16.243093,1984-12-14,1400000.0,120.0,Released,,Birdy,6.9,112.0
212,0,,46919,tt0060959,cs,Sedmikrásky,"Two teenage girls, both named Marie, decide that since the world is spoiled they will be spoiled as well; accordingly they embark on a series of destructive pranks in which they consume and destroy the world about them. This freewheeling, madcap feminist farce was immediately banned by the government.",4.892157,1966-12-30,0.0,74.0,Released,,Daisies,7.3,54.0
213,3300000,https://www.facebook.com/thelazaruseffect,243940,tt2918436,en,The Lazarus Effect,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",5.840554,2015-01-29,64110728.0,83.0,Released,Evil will rise.,The Lazarus Effect,5.1,517.0
214,0,,99283,tt0022279,en,Private Lives,"Elyot and Sibyl are being married in a big church ceremony. Amanda and Victor are being married by a French Justice of the Peace. Both couples go to a hotel on the same day and are put in adjoining rooms with adjoining terraces. Things go fine until Amanda sees her former husband Elyot on the adjacent terrace. While they both pretend to be happy, both make plans to leave, but their spouses do not want to leave as it is their respective honeymoons. So the other spouses each go down to the bar. This leaves Elyot and Amanda together and they reminisce. Before long, the sparks again fly and they both decide to leave together to the Mountains of Switzerland. They love, they bicker, they fight, they stop. Then it begins over and over. Then Victor and Sibyl show up at their chalet.",0.220294,1931-12-12,0.0,84.0,Released,,Private Lives,6.1,6.0
