,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
291,0,,347033,tt3958780,en,Equity,"Senior investment banker Naomi Bishop’s world of high-power big money is brutal and fierce, and one she thrives in. When a controversial IPO threatens the fragile balance of power and confidentiality, Naomi finds herself entangled in a web of politics and deception.",2.656999,2016-07-29,1605463.0,100.0,Released,"On Wall Street, all players are not created equal",Equity,5.8,40.0
292,0,,291164,tt0109982,en,Hand Gun,"Jack is in the midst of a major robbery, which leaves him injured and his accomplices dead. Jack manages to hide the $500,000 from the robbery before he makes his way to his death bed.",0.662077,1994-10-01,0.0,90.0,Released,,Hand Gun,6.0,1.0
293,0,,10657,tt0107665,en,Needful Things,"The devil in disguise comes to a quiet, peaceful town and opens a store called Needful Things. The store has an item for everyone in town. All the devil asks for in return is a few dirty pranks. Little do they know, that they've sold their souls, and the pranks escalate to murder.",10.560238,1993-08-27,0.0,120.0,Released,Buy Now. Pay Later.,Needful Things,5.9,136.0
294,0,,87296,tt0307937,ja,ああ爆弾,"During the mayoral election, two ex-prisoners decide to replace the lucky pen of an annoying candidate with a mini-bomb",0.039782,1964-04-18,0.0,95.0,Released,,"Oh, Bomb!",10.0,1.0
295,0,,22549,tt0114863,el,Το βλέμμα του Οδυσσέα,"""A,"" a Greek filmmaker living in exile in the United States, returns to his native Ptolemas to attend a special screening of one of his extremely controversial films. But A's real interest lies elsewhere--the mythical reels of the very first film shot by the Manakia brothers, who, at the dawn of the age of cinema, tirelessly criss-crossed the Balkans and, without regard for national and ethnic strife, recorded the region's history and customs. Did these primitive, never-developed images really exist?",1.605995,1995-05-24,0.0,176.0,Released,,Ulysses' Gaze,7.1,12.0
296,0,,69619,tt1534786,en,B+ Jing Taam,Mysteries keep revolving around Tam’s life.,0.74913,2011-05-12,0.0,101.0,Released,,The Detective 2,6.5,11.0
297,33000000,,326,tt0417148,en,Snakes on a Plane,"America is on the search for the murderer Eddie Kim. Sean Jones must fly to L.A. to testify in a hearing against Kim. Accompanied by FBI agent Neville Flynn, the flight receives some unexpected visitors.",7.418574,2006-08-06,62022014.0,105.0,Released,"At 30,000 feet, snakes aren't the deadliest thing on this plane.",Snakes on a Plane,5.1,504.0
298,0,,43751,tt0075462,es,¿Quién puede matar a un niño?,A couple of English tourists arrive on an island where all the children have gone crazy and are murdering the adults.,3.330335,1976-04-26,0.0,107.0,Released,"A nice place to visit, but you could never LIVE there!",Who Can Kill a Child?,6.8,43.0
299,0,http://www.pixar.com/short_films/Home-Entertainment-Shorts/Mater-and-the-Ghostlight,13934,tt0901686,en,Mater and the Ghostlight,"Mater, the rusty but trusty tow truck from Cars, spends a day in Radiator Springs playing scary pranks on his fellow townsfolk. That night at Flo's V8 Café, the Sheriff tells the story of the legend of the Ghostlight, and as everyone races home Mater is left alone primed for a good old-fashioned scare.",7.111223,2006-07-27,0.0,7.0,Released,,Mater and the Ghostlight,6.2,96.0
300,0,,30239,tt1156173,it,Vincere,"The story of the descent into madness of Mussolini's secret first wife, Ida Dasler, who was seduced by his passion and vigour but blind to the fascist dictator's many flaws. A historical drama with the passion, lyricism and tragedy of a classical Italian opera. Nominated for the Palme d'Or at the 2009 Cannes Film Festival.",2.957936,2009-05-19,0.0,128.0,Released,"The story of Mussolini's secret lover, Ida Dalser, and their son Albino.",Vincere,6.4,29.0
301,0,,43795,tt0034012,en,Penny Serenade,"A light-hearted romantic drama starring Cary Grant &amp; Irene Dunne as a couple who meet, fall in love, quarrel and reunite. While listening to a recording of ""Penny Serenade"", Julie Gardiner Adams (Irene Dunne) begins reflecting on her past. She recalls her impulsive marriage to newspaper reporter Roger Adams (Carey Grant), which begins on a deliriously happy note but turns out to be fraught with tragedy. Other songs remind her of their courtship, their marriage, their desire for a child, and the joys and sorrows they have shared. A flood of memories come back to her as she ponders on their present problems and how they arose.",2.446972,1941-04-24,0.0,119.0,Released,"""Remember the tune they were singing the night we fell in love?...""",Penny Serenade,6.4,23.0
302,120000,http://www.adogsbreakfastmovie.com/,18632,tt0796314,en,A Dog's Breakfast,"If you've never been good at anything in your life, why would murder be any different? Patrick (David Hewlett) has always had a somewhat combative relationship with his little sister Marilyn (Kate Hewlett), but when she brings home her new sci-fi soap star fiancé Ryan (Paul McGillion), it's all out war. When Patrick fails to drive a wedge between the happy couple, he reaches for sharper instruments.",9.17962,2007-03-03,0.0,88.0,Released,Man's best friend makes the worst accomplice.,A Dog's Breakfast,5.9,24.0
303,0,,31183,tt0205214,en,The Magical Legend of the Leprechauns,"American businessman Jack Woods rents a cottage on the enchanted Emerald Isle which is occupied by a family of leprechauns. Leprechaun Seamus Muldoon's son and son's friends crash the fairies' costume ball and Muldoon's son falls in love with fairy Princess Jessica. Their love re-ignites a feud between the leprechauns and the fairies, which escalates into a war. The Grand Banshee warns of terrible consequences and Jack Woods is chosen to make peace. Woods interrupts his own romance with an Irish beauty to help, and becomes involved in a strange and wonderful magical adventure.",2.043987,1999-11-07,0.0,139.0,Released,,The Magical Legend of the Leprechauns,6.7,20.0
304,650000,http://www.inthecrosswind.com,262009,tt2534660,et,Risttuules,"June 14, 1941, 3 a.m. Over 40000 people from Estonia, Latvia and Lithuania are deported by Soviets to Siberia. Among them is a philosophy student Erna, a happily married mother of a little girl. Separated from her husband Erna and her daughter are dispatched together with other women and children to remote Siberian territories. Despite hunger, fear and brutal humiliation Erna never in next fifteen years loses her sense of freedom and hope of returning to homeland. The story is inspired by real events.",1.164299,2014-03-28,0.0,86.0,Released,,In the Crosswind,7.5,14.0
305,0,http://conanobriencantstop.com/,65058,tt1864288,en,Conan O'Brien Can't Stop,"A documentary that follows the former Tonight Show. Filmed during Conan’s ”Legally Prohibited From Being Funny on Television” comedy tour, after his departure from the Tonight Show, takes viewers into an intimate journey of O’Brien’s life.",1.686871,2011-06-24,223959.0,89.0,Released,,Conan O'Brien Can't Stop,6.2,39.0
306,140000000,,9016,tt0133240,en,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms. But, soon, Jim realizes Silver is a pirate intent on mutiny!",16.141913,2002-11-26,109578115.0,95.0,Released,Find your place in the universe.,Treasure Planet,7.2,980.0
307,0,,123712,tt0082241,ro,"De ce trag clopotele, Mitică?","Based on a theatrical text by Romanian writer Ion Luca Caragiale (1852-1912), who was a bitter and funny witness of the turn-of-the-20th-century Romanian bourgeois mores, Carnival Scenes manages to preserve and further enhance the slightly hysteric atmosphere of his plays. Pintilie creates a strange combination of carnival scenes which is brought to the screen as a burlesque, fast-paced, screwball comedy with a meditative undertone. This film was banned in Romania for a decade until the death of Ceausescu in 1989 and was only released after the 1989 revolution.",0.273568,1981-09-26,0.0,132.0,Released,,"Why Are the Bells Ringing, Mitica?",5.0,1.0
308,0,,51196,tt0111600,en,La vengeance d'une blonde,"An upstanding provincial reporter becomes presenter of the TV news on a commercial network owned by an influential Italian businessman. He soon outgrows his family and neglects them terribly. Investigating a fascist terrorist cell, the reporter's integrity is called into doubt by the police. Soon after, his jealous wife unleashes her wrath live in TV. It goes from bad to worse until his wife's anger brings him back to his senses and back home.",0.835104,1994-01-26,0.0,0.0,Released,,La vengeance d'une blonde,6.1,8.0
309,0,,335509,tt0023793,en,Below the Sea,"A wealthy woman funds an underwater expedition to explore for marine life, but what she doesn't know is that her ""colleagues"" have other intentions.",0.023666,1933-03-28,0.0,78.0,Released,Drama of Romance and Danger on the Bottom of the Sea!,Below the Sea,0.0,0.0
310,100000,,37833,tt0028346,en,Reefer Madness,"High-school principal Dr. Alfred Carroll (Josef Forte) relates to an audience of parents that marijuana can have devastating effects on teens. In his story, a drug supplier entices several restless teens, including sister and brother Mary (Dorothy Short) and Jimmy Lane (Warren McCollum) and Mary's boyfriend, Bill (Kenneth Craig), into frequenting a ""reefer"" house. Gradually, Bill and Jimmy are drawn into smoking dope, which affects their family lives and leads to a terrible crime.",1.602866,1936-01-15,0.0,66.0,Released,Women cry for it - Men die for it!,Reefer Madness,4.1,31.0
311,0,,417321,tt6176078,en,The Master: A Lego Ninjago Short,Master Wu gets into a conflict with Chicken.,0.725278,2016-09-22,0.0,5.0,Released,,The Master: A Lego Ninjago Short,2.5,2.0
312,0,,135708,tt1493157,en,Nature Calls,"Polar-opposite brothers Randy and Kirk never saw eye-to-eye, but their rivalry is taken to a new level when Randy hijacks Kirk's son's sleepover, taking the boys on a Scout Trip to remember.",1.442686,2012-11-09,0.0,79.0,Released,Manhood. It's the only badge that matters.,Nature Calls,3.9,12.0
313,0,,353500,tt4608574,en,Essex Boys: Law of Survival,Essex has been the central hub for many famous criminal activities. For generations Essex Boys have ruled the streets of Essex and East London in their underworld empires.  Many people thought this ended in a Range Rover in 1995.  They were wrong...  Danny - an ex hooligan is driven back into a life of crime after his world is turned upside down on the streets of Essex.,0.24431,2015-09-21,0.0,84.0,Released,,Essex Boys: Law of Survival,5.4,6.0
314,3000000,,276839,tt2802136,en,Home Sweet Hell,"Mona and Don’s seemingly perfect suburban bliss is disrupted by a sexy extortionist and Mona will stop at nothing, including killing the competition, to keep her little slice of heaven.",8.504655,2015-03-13,0.0,98.0,Released,Psycho Wife. Unhappy Life.,Home Sweet Hell,5.0,187.0
315,1000000,,31016,tt0239986,en,Sidewalks of New York,"The film follows the marital and dating lives of three men and three women who unknowingly form a tangled web of relationships. Interspersing ""man on the street"" interviews with scenes from the six characters' lives, the film weaves a humorous and biting commentary on the game of love -- easy to start, hard to finish.",2.678923,2001-11-23,2402459.0,107.0,Released,"In a city of 8 million people, what are the odds the perfect two will meet?",Sidewalks of New York,5.6,16.0
316,0,,125607,tt2351371,en,Spare Bed-Room,An experimental look at the sexual life of a couple.,0.113474,1969-01-01,0.0,15.0,Released,,Spare Bed-Room,5.3,3.0
317,0,,350779,tt2977546,es,Los jefes,"Poncho is a student at a prestigious college in northern Mexico who is immersed along a single day on a whirlwind adventure through the various levels of the narc world after accepting the help of ""Greñas"", a guy working in the parking lot of his college, who will explain him how to buy marijuana on the campus for the first time.",0.333532,2015-07-31,0.0,0.0,Released,,The Bosses,8.0,8.0
318,34000000,,68430,tt0102631,en,Paradise,"Willard Young is a 10-year-old boy who is sent by his mother to stay with her best friend Lily Reed, who lives in the Delta shrimp-fishing country in a town called Paradise. Lily and her husband Ben have been living in an unmentioned emotional vacuum since the death of their own three year old boy. Willie makes friends with the local 9-year-old tomboy Billie Pike, who teaches him to be comfortable with himself. When Willard gains a handle on his own emotions, he can now help Lily and Ben to connect, overcome grief and rediscover themselves.",7.176726,1991-09-18,18634643.0,111.0,Released,It would take a miracle to save their love... and that's just what they got.,Paradise,5.6,13.0
319,0,,38553,tt0337717,en,Shelter Island,"Ally Sheedy is a retired golfer turned motivational speaker. Patsy Kensit plays her lover and also works with her. There is another girl as well. There are some difficulties at work, a New York firm. So Ally decides she's going to go away for the weekend to some property she owns at Shelter Island. Her lover goes with her. A big storm is coming to the island and the mansion is very isolated from the rest of the island's people. The storm is a perfect set-up for the visitor who just happens to show up, supposedly ""stranded"" by the storm. This is the Stephen Baldwin character. It seems at first, he is who he says he is. But then he keeps finding excuses to delay leaving, and then finally he attacks Ally Sheedy. He tosses her in a marsh thinking she is dead.",0.422043,2003-02-01,0.0,85.0,Released,,Shelter Island,4.5,4.0
320,0,,16790,tt0101455,en,Bingo,"Bingo, the runaway circus dog, is off the leash and saving Chuckie's life! Bingo and the boy become the best of friends in this canine comedy featuring doggy disguises and skateboarding, pinball and prison. Chuckie and his parents (Cindy Williams and David Rasche) are moving house, a thousand miles away, but Bingo won't be allowed to join them. Chuckie and Bingo's determination to be reunited is t",2.68101,1991-08-09,0.0,90.0,Released,More hip than humanly possible.,Bingo,4.5,21.0
321,0,,121727,tt0074270,en,The Call of the Wild,"A prospector, a trapper and their sled dog battle the Klondike elements on their journey to get to the gold country.",0.160044,1976-05-22,0.0,94.0,Released,,The Call of the Wild,0.0,0.0
322,160000,http://www.foxsearchlight.com/once/,5723,tt0907657,en,Once,"A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",10.357064,2007-03-23,20710513.0,85.0,Released,How often do you find the right person?,Once,7.4,457.0
323,0,,57258,tt0048204,en,The Indian Fighter,A scout leading a wagon train through hostile Indian country unwittingly gets involved with a Sioux chief's daughter,3.022988,1955-12-21,0.0,88.0,Released,Only one man has the power to stop a war.,The Indian Fighter,5.7,11.0
324,0,,74406,tt1977894,en,Queen: Days of Our Lives,"In 1971, four college students got together to form a rock band. Since then, that certain band called Queen have released 26 albums and sold over 300 million records worldwide. The popularity of Freddie Mercury, Brian May, Roger Taylor and John Deacon is stronger than ever 40 years on. But it was no bed of roses. No pleasure cruise. Queen had their share of kicks in the face, but they came through and this is how they did it, set against the backdrop of brilliant music and stunning live performances from every corner of the globe. In this film, for the first time, it is the band that tells their story. Featuring brand new interviews with the band and unseen archive footage (including their recently unearthed, first ever TV performance), it is a compelling story told with intelligence, wit, plenty of humor and painful honesty.",2.129679,2011-05-29,0.0,120.0,Released,The life and times of the rock band Queen,Queen: Days of Our Lives,6.7,13.0
325,0,,72083,tt0048394,es,Muerte de un ciclista,A couple having an affair strike a bicyclist with their car and do not offer aid out of fear of their relationship being exposed.,1.072649,1955-05-08,0.0,88.0,Released,Death on the road,Death of a Cyclist,7.0,22.0
326,0,,11855,tt0126604,en,Pecker,"A Baltimore sandwich shop employee becomes an overnight sensation when photographs he's taken of his weird family become the latest rage in the art world. The young man is called ""Pecker"" because he pecks at his food like a bird.",2.348919,1998-09-16,0.0,87.0,Released,He never realized how far 35 millimeters would take him.,Pecker,6.0,52.0
327,0,,86099,tt0841182,de,Valerie,"Kurz vor Weihnachten ist das einst erfolgreiche Fotomodell Valerie, 29, in ihrer Heimatstadt Berlin gestrandet. Zwar hat sie ein Zimmer im exklusiven Hyatt, aber eigentlich ist sie völlig pleite und ohne Perspektive. Valerie ist unfähig, sich auf die neue Situation einzustellen. Ihrer befreundeten Kollegin Isa lügt sie eitel Sonnenschein vor, und weder der Chefin ihrer Agentur noch ihrem reichen Gönner Isenberg offenbart sie iher existenzbedrohende Lage. Als Valerie ihr Hotelzimmer verlassen muss, hat sie nicht einmal mehr das Geld, um die Gebühren der Tiefgarage zu bezahlen.  Valerie landet Heiligabend in einer einfachen Bar, in der sie die etwas heruntergekommene 40-jährige Charlotte kennenlernt. Völlig betrunken findet sie ihren Wagen in der Tiefgarage nicht mehr. Der junge Tiefgaragenwärter André hilft ihr.",0.563695,2007-04-26,0.0,80.0,Released,,Valerie,6.7,3.0
328,0,,41498,tt1485763,ja,ONE PIECE FILM STRONG WORLD,"20 years after his escape from Impel Down, the legendary pirate Shiki, the Golden Lion, reappears causing massive upheaval to the Marines. During his long seclusion, he was able to come up with a scheme to bring the World Government to his knees. On his way to execute the plan, Shiki crosses paths with the Straw Hat Pirates and becomes so impressed with Nami's knowledge of meteorology that he abducts her to forcedly enlist her into his crew. Luffy and the gang end up on a strange land populated with monstrous beasts as they desperately search for Shiki and Nami.",4.958929,2009-12-12,53000000.0,114.0,Released,,One Piece Film Strong World,7.4,68.0
329,0,,18972,tt0065150,en,The Undefeated,"After the Civil War, ex-Union Colonel John Henry Thomas and ex-Confederate Colonel James Langdon are leading two disparate groups of people through strife-torn Mexico. John Henry and company are bringing horses to the unpopular Mexican government for $35 a head while Langdon is leading a contingent of displaced southerners, who are looking for a new life in Mexico after losing their property to carpetbaggers. The two men are eventually forced to mend their differences in order to fight off both bandits and revolutionaries, as they try to lead their friends and kin to safety.",10.975431,1969-10-04,0.0,119.0,Released,Across 2000 Miles Of Savage Wasteland... They Lived A Thundering Adventure That Rocked Two Nations!,The Undefeated,5.6,30.0
330,217000,,27503,tt0018528,en,The Unknown,Lon Chaney is carnival knife thrower Alonzo the Armless and Joan Crawford is the scantily clad carnival girl he hopes to marry.,1.48162,1927-06-04,0.0,63.0,Released,,The Unknown,7.6,24.0
331,0,,64877,tt0063389,en,"The One and Only, Genuine, Original Family Band","The Bower Family Band petitions the Democratic National Committee to sing a Grover Cleveland rally song at the 1888 convention, but decide instead to move to the Dakota territory on the urging of a suitor to their eldest daughter. There, Grampa Bower causes trouble with his pro-Cleveland ideas, as Dakota residents are overwhelmingly Republican, and hope to get the territory admitted as two states (North and South Dakota) rather than one in order to send four Republican senators to Washington. Cleveland opposed this plan, refusing to refer to Congress the plan to organize the Dakotas this way. When Cleveland wins the popular vote, but Harrison the presidency due to the electoral college votes, the Dakotans (particularly the feuding young couple) resolve to live together in peace, and Cleveland grants statehood to the two Dakotas before he leaves office (along with two Democrat-voting states, evening the gains for both parties).",0.755717,1968-04-19,0.0,110.0,Released,"The Family That Plays Together, Stays Together","The One and Only, Genuine, Original Family Band",5.5,3.0
332,0,http://espn.go.com/30for30/film?page=thepriceofgold,251425,tt3417870,en,The Price of Gold,"The world couldn't keep its eyes off two athletes at the 1994 Winter Games in Lillehammer - Nancy Kerrigan, the elegant brunette from the Northeast, and Tonya Harding, the feisty blonde engulfed in scandal. Just weeks before the Olympics on Jan. 6, 1994 at the U.S. Figure Skating Championships, Kerrigan was stunningly clubbed on the right knee by an unknown assailant and left wailing, ""Why, why, why?"" As the bizarre ""why"" mystery unraveled, it was revealed that Harding's ex-husband, Jeff Gillooly, had plotted the attack with his misfit friends to literally eliminate Kerrigan from the competition. Now two decades later, ""The Price of Gold"" takes a fresh look through Harding's turbulent career and life at the spectacle that elevated the popularity of professional figure skating and has Harding still facing questions over what she knew and when she knew it.",0.24298,2014-01-16,0.0,78.0,Released,,The Price of Gold,7.0,2.0
333,0,http://www.theseamazingshadows.com/,80337,tt1273222,en,These Amazing Shadows,"Documentary about the National Film Registry, featuring clips of films that have been included in the registry, as well as interviews with members of the National Film Registry Board.",1.263586,2011-01-22,0.0,88.0,Released,,These Amazing Shadows,7.5,25.0
334,0,,64349,tt0079980,fr,Série noire,"Franck Poupart is a slightly neurotic door-to-door salesman in a sinister part of Paris' suburbs. He meets Mona, a teenager, who's been made a prostitute by her own aunt. Franck would like to change his life and also save Mona from her aunt. Murder is the only solution he finds to achieve his goal... A very gloomy movie, exuding dispair and uneasiness, with pathetic characters.",0.976968,1979-04-25,0.0,111.0,Released,,Série noire,6.3,11.0
335,0,,25506,tt0049769,en,Slightly Scarlet,"Kleptomaniac Dorothy Lyons is paroled from prison in custody of her sister June, secretary to ""reform"" political candidate Frank Jansen. Ben Grace, associate of crime boss Sol Caspar, sees this as a way to smear Jansen's campaign. But after falling out with Caspar, Ben tries to help June, who he begins to fall for. Sexy Dorothy also has a yen for Ben. June is reluctantly forced to go along with Be",0.556092,1956-02-29,0.0,99.0,Released,,Slightly Scarlet,6.2,6.0
336,0,,31546,tt0115530,en,American Buffalo,Three inner-city losers plan a robbery of a valuable coin in a seedy second-hand junk shop.,7.031279,1996-09-13,665450.0,88.0,Released,They had a plan. It wasn't worth a nickle.,American Buffalo,6.2,9.0
337,0,,42178,tt0080139,en,Winter Kills,"19 years after President Timothy Keegan was assassinated, his brother Nick discovers a dying man claiming to have been the gunman. While trying to avoid his wealthy and domineering father's attempts to control his actions, Nick follows the clues that have been handed to him. As he progresses, it becomes increasingly difficult to discern the real trails from the dead ends, and increasing dangerous as unknown parties try to stop Nick from uncovering the truth.",0.472698,1979-05-11,0.0,97.0,Rumored,Something funny is happening in WINTER KILLS. Take it seriously!,Winter Kills,6.1,5.0
338,30000000,http://alexandemmamovie.warnerbros.com/,17813,tt0318283,en,Alex & Emma,"Writer Alex Sheldon (Luke Wilson) must finish his novel within a month. If he doesn't, he won't get paid. And, if that happens, angry Mafia types to whom he owes money will come looking for him. In order to expedite things, Alex hires typist Emma Dinsmore (Kate Hudson) and begins dictating his novel. The book is about a doomed love affair between a character similar to Alex and a character named Polina Delacroix (Sophie Marceau). But, as Alex falls for Emma, his work takes a different turn.",5.236854,2003-06-16,15368897.0,96.0,Released,Is it love... or are they just imagining things?,Alex & Emma,5.0,71.0
339,0,http://www.thewayshower.com/,80432,tt1640570,en,The Wayshower,"Running from mistakes of the past, a man finds a secret book with ancient powers - a tool that can give him the answers he seeks. But a Dark Force has been awoken... one that will stop at nothing to reclaim the sacred text. When the book is stolen, an age long batte resumes. But his teacher: a ""Wayshower"", can only show him the path to victory, for he must win this epic battle on his own.",0.328428,2011-04-10,0.0,90.0,Released,A Traveler through the Ages,The Wayshower,0.0,0.0
340,0,,48935,tt0188277,it,Viuuulentemente mia,,0.009192,1982-03-15,0.0,0.0,Released,,Viuuulentemente mia,3.4,5.0
341,12000000,http://www.foxsearchlight.com/stoker/,86825,tt1682180,en,Stoker,"After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.",7.222816,2013-02-28,12077441.0,99.0,Released,Innocence Ends.,Stoker,6.5,895.0
342,0,http://www.yashrajfilms.com/microsites/new_york/nywebsite.html,19616,tt1328634,hi,New York,New York is a contemporary story of friendship set against the larger than life backdrop of a city often described as the centre of the world. Omar has gone abroad for the first time in his life and soon enough he begins to see and love America through the eyes of his American friends - Sam and Maya. It is the story of these three friends discovering a new world together.,2.431428,2009-06-26,0.0,153.0,Released,Three friends ready to face the world... and then the world changed.,New York,6.3,29.0
343,0,,38255,tt0175739,en,Historien om Kim Skov,"The boy Kim moves with his family from the countryside to a ghetto in a big city. He does not do too well in school, and that makes him an easy victim for the hard core bullies in the new school. When the group leader is moved to a private school, Kim is accepted in the gang - as long as he provides cigarettes for the other members. This of course leads to a confrontation with the school teachers, his family and eventually the gang members.",0.01575,1981-01-01,0.0,58.0,Released,,Historien om Kim Skov,0.0,0.0
344,0,,63538,tt0135427,en,Gardemariny III,In the third movie the Naval Cadets are still servicing the homeland - this time during a Seven Years War.,0.035138,1992-06-06,0.0,107.0,Released,,Naval Cadets III,2.0,1.0
345,0,,195653,tt0310118,en,Scene from the Elevator Ascending Eiffel Tower,"“A marvelously clear picture taken from the top of the elevator of the Eiffel Tower during going up and coming down of the car. This wonderful tower is 1,000 feet in height, and the picture produces a most sensational effect. As the camera leaves the ground and rises to the top of the tower, the enormous white city opens out to the view of the astonished spectator. Arriving at the top of the tower, a bird's eye view of the Exposition looking toward the Trocadero, and also toward the Palace of Electricity, is made, and the camera begins its descent. The entire trip is shown on a 200-foot film. 30.00. We furnish the ascent in 125 foot film.” (Edison film catalog)",0.071815,1900-08-21,0.0,2.0,Released,,Scene from the Elevator Ascending Eiffel Tower,6.5,2.0
346,0,,374471,tt4446472,en,Porto,"Jake and Mati are two outsiders in the northerly Portuguese city of Porto who once experienced a brief connection. A mystery remains about the moments they shared, and in searching through memories, they relive the depths of a night uninhibited by the consequences of time.",2.152189,2017-09-14,0.0,75.0,Released,,Porto,7.8,5.0
347,0,,433086,tt5690244,hi,Machines,"This portrayal of the rhythm of life and work in a gigantic textile factory in Gujarat, India, moves through the corridors and bowels of the enormously disorienting structure—taking the viewer on a journey of dehumanizing physical labor and intense hardship.",0.469489,2017-11-30,0.0,71.0,Released,,Machines,0.0,0.0
348,0,,86118,tt1279499,en,This Way Up,A.T Shank &amp; Son have a bad day at the parlor when a falling boulder flattens their hearse. Emotional and literal pitfalls lie in wait for the odd couple as they make their way cross country with just a coffin for company. This short animated caper puts the fun back into funeral as their journey and relationship unravel on an epic scale.,0.670487,2008-04-24,0.0,9.0,Released,,This Way Up,7.7,9.0
349,0,,60120,tt1794790,ca,Finisterrae,Two ghosts walk along the Camino of Santiago.,0.224193,2010-06-11,0.0,80.0,Released,,Finisterrae,8.0,6.0
350,90000000,,2067,tt0183523,en,Mission to Mars,"When contact is lost with the crew of the first Mars expedition, a rescue mission is launched to discover their fate.",9.021107,2000-03-10,60874615.0,114.0,Released,Let There Be Life.,Mission to Mars,5.7,374.0
351,0,,34145,tt0052698,fr,Classe tous risques,"On crowded Milan streets, two men execute a split-second payroll heist-in broad daylight-then begin a lightning-paced getaway, via every conveyance available. But after all, when a tough guy's returning to France (where he's been sentenced to death in absentia) after holing up in Italy for nearly a decade, he's got to have some startup money--particularly if he's going back with the wife and kids.",2.247349,1960-03-23,0.0,110.0,Released,,The Big Risk,6.3,15.0
352,0,,33278,tt0090917,en,Deadly Friend,"Paul is a new kid in town with a robot named ""BB"". He befriends Samantha and the three of them have a lot of good times together. That is, until Samantha's abusive father throws her down some stairs and kills her. In an effort to save her life, Paul implants BB's computer brain into Samantha's human brain.",5.012318,1986-10-10,8988731.0,91.0,Released,There's no one alive who'll play with the girl next door.,Deadly Friend,5.9,57.0
353,0,,19379,tt0082199,en,Condorman,"Comic artist and writer Woody performs a simple courier operation for his friend Harry who works for the CIA. But when he successfully fends off hostile agents, he earns the respect of the beautiful Natalia, who requests his assistance for her defection. Woody uses this request as leverage to use the CIA's resources to bring his comic book creation, Condorman, to life to battle the evil Krokov.",3.327697,1981-07-02,0.0,90.0,Released,An action adventure romantic comedy spy story.,Condorman,5.6,37.0
354,21000000,,44947,tt0244173,en,Le roi danse,"Louis XIV, the French sun-king has two passions, establishing absolute rule over the realm -after decades of religious/civil wars- by divine right and artistic brilliancy as a dancer",1.792826,2000-12-06,0.0,115.0,Released,,The King Is Dancing,7.2,13.0
355,19000000,,11085,tt0056264,en,Mutiny on the Bounty,"The Bounty leaves Portsmouth in 1787. Its destination: to sail to Tahiti and load bread-fruit. Captain Bligh will do anything to get there as fast as possible, using any means to keep up a strict discipline. When they arrive at Tahiti, it is like a paradise for the crew, something completely different than the living hell aboard the ship. On the way back to England, officer Fletcher Christian becomes the leader of a mutiny.",5.857488,1962-11-08,13680000.0,178.0,Released,The mightiest excitement that ever swept across the sea or the screen!,Mutiny on the Bounty,6.5,68.0
356,0,,159344,tt2338846,de,Gold,"Canada, the summer of 1898. A group of German settlers travel towards the far north in covered wagons with packhorses and their few possessions in tow. The seven travellers set off from Ashcroft, the final railway station. Along with their leader, flamboyant businessman Wilhelm Laser, they are hoping to find their fortune in the recently discovered goldfields of Dawson, but they have no idea of the stresses and dangers which lie ahead on their 2,500 kilometre journey. Before long uncertainty, cold weather and exhaustion begin to take their toll and conflicts escalate. The journey leads these men and women deeper and deeper into a menacing wilderness. (Berlinale.de)",4.77299,2013-02-09,0.0,112.0,Released,,Gold,5.5,15.0
357,0,,15720,tt0265307,en,The Man from Elysian Fields,A failed novelist's inability to pay the bills strains relations with his wife and leads him to work at an escort service where he becomes entwined with a wealthy woman whose husband is a successful writer.,5.071803,2001-09-13,0.0,106.0,Released,,The Man from Elysian Fields,5.9,14.0
358,0,,2153,tt0077474,en,The Driver,The Driver specializes in driving getaway cars for robberies. His exceptional talent has prevented him from being caught yet. After another successful flight from the police a self-assured detective makes it his primary goal to catch the Driver. He promises pardons to a gang if they help to convict him in a set-up robbery. The Driver seeks help from The Player to mislead the detective.,6.163618,1978-06-08,0.0,91.0,Released,"To break the driver, the cop was willing to break the law.",The Driver,7.1,91.0
